"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","...8"
"PLOD1",5746.98570791444,-0.393888540423579,0.131368372704096,-2.99835137115387,0.00271444519952048,0.0438064882135162,"Down"
"PLXNA1",1223.21266097577,-0.395233201102973,0.107371192155628,-3.68099853571623,0.000232322339371438,0.0168491405120037,"Down"
"PLXNB2",4714.32379376391,-0.43712116001231,0.129789787098525,-3.36791645771394,0.000757385425036371,0.0266229907014699,"Down"
"PLXNB3",631.429346720226,-0.830750793600264,0.269345821249193,-3.08432776030213,0.00204012701737475,0.0389602438287748,"Down"
"PODXL",893.607353520335,-0.410882443238355,0.12478640766172,-3.29268588572727,0.000992352747916171,0.0290766920990994,"Down"
"POGK",1505.11817480826,-0.300840958229593,0.091593248262353,-3.28453203633401,0.00102151883987712,0.0290766920990994,"Down"
"POLR3E",1197.73305457454,-0.240872926561836,0.063346416261945,-3.80247124897796,0.000143259896241245,0.012800367374734,"Down"
"PPP2R2C",74.2896111217841,-1.65400630672191,0.408136272237244,-4.05258346104671,5.06551441948728e-05,0.00851276583242902,"Down"
"PPP2R5D",745.717212805236,-0.582188936788472,0.19806709670342,-2.93935210076929,0.00328899200261436,0.0474861675620125,"Down"
"PRDM1",12.5001012129931,-1.93712823218406,0.624778622668906,-3.10050338135627,0.00193192007977077,0.0383919798215125,"Down"
"PREPL",855.631124103537,-0.38059761018523,0.0907405940650591,-4.19434779005689,2.7365783510654e-05,0.00615925598871933,"Down"
"PRIMA1",18.6043583695511,-1.20338273823767,0.35215238293015,-3.41722162498148,0.000632637558880461,0.0250260218951799,"Down"
"PRKAR2A",1897.87613611822,-0.298774997648441,0.100601797973409,-2.96987731499008,0.00297918702373683,0.0453945335648252,"Down"
"PRKDC",6408.73033275623,-0.476304797037898,0.151492679368029,-3.14407797805719,0.00166611036336561,0.036143984543649,"Down"
"PRKX",622.903084736666,-0.524372948615912,0.100243958699573,-5.23096808444522,1.68624623442881e-07,0.000303620679124868,"Down"
"PSD3",931.611326845638,-0.419077032861397,0.134736297489611,-3.1103499255181,0.00186865825636065,0.0382868300643603,"Down"
"PSMD2",7101.72810613694,-0.256180983705841,0.0858842710972999,-2.9828626410022,0.00285566123277851,0.0446593360010729,"Down"
"PTGER4",198.334644536511,-0.807596251319313,0.22824784958279,-3.53824254114772,0.00040279988024682,0.0206587234767224,"Down"
"PTPRF",15992.0893870699,-0.519793202214962,0.169209178569539,-3.07189720208554,0.00212702962840429,0.039151490094271,"Down"
"RAB10",4738.2840971302,-0.383022220614623,0.114436037925048,-3.34704195950484,0.000816788461286408,0.0268548597210832,"Down"
"RABL3",856.19498301366,-0.333054245791502,0.0880416125443555,-3.78291851053624,0.000155000171351901,0.013380973696708,"Down"
"RALGAPA1",1006.84584623821,-0.621236810019389,0.195802809948974,-3.17276759297419,0.00150993341008395,0.0346114548185242,"Down"
"RALGAPA2",873.494631766285,-0.836386372934836,0.216069068172297,-3.8709213679206,0.000108424765010725,0.0118592694540537,"Down"
"RB1CC1",1337.47117491528,-0.494063158956498,0.166130679228648,-2.97394293005034,0.00293999749957717,0.0450598763218542,"Down"
"RBAK",574.358307337295,-0.374788497672086,0.125184094138054,-2.99389870776047,0.00275437369823134,0.0440559975793247,"Down"
"RBPJ",2134.56493686607,-0.258966571243901,0.0892359078621508,-2.90204445102912,0.00370735930600115,0.0498398915371638,"Down"
"RIOX2",866.61060647686,-0.37689589566515,0.109920954046084,-3.42879025146686,0.000606277875946797,0.024717928077836,"Down"
"RMND5A",2738.93222406316,-0.254649207155019,0.0790237236076489,-3.22243999054445,0.00127103787390065,0.031976369985317,"Down"
"RNF38",912.332642724762,-0.364758613100333,0.105001007005038,-3.47385823721509,0.000513032008964184,0.0229926226516987,"Down"
"RORC",1140.57257566469,-0.322844447541537,0.106310723974861,-3.03680038542377,0.00239103738969536,0.0406794355199295,"Down"
"RPRD1A",2466.32353196387,-0.264134679747511,0.0846329506690735,-3.12094376551178,0.00180272455519178,0.0376184441947636,"Down"
"RPTOR",949.552095665543,-0.471046615843369,0.135892104647504,-3.46632806273209,0.000527619071262566,0.0233337220147136,"Down"
"RREB1",1229.97756821506,-0.386424187111239,0.131269019568618,-2.9437576998832,0.00324253748318012,0.047365906951775,"Down"
"RTF1",2505.58324328493,-0.26743385113569,0.0899221714886902,-2.97405908585433,0.00293888478779619,0.0450598763218542,"Down"
"SAPCD2",1259.82604042281,-0.606917168643008,0.157978178220707,-3.8417785005414,0.000122146039684874,0.0121888701471769,"Down"
"SERBP1",14406.7327018352,-0.241289436612546,0.0666778166993797,-3.61873631376402,0.00029604509339508,0.0185639420753811,"Down"
"SH3PXD2B",724.540567505697,-0.484758744774738,0.147829262457017,-3.27917989116456,0.00104109247964965,0.0291598435855648,"Down"
"SHANK2",657.415708784196,-0.543405824344781,0.154684065442981,-3.51300454115028,0.000443069904100176,0.0218142698096821,"Down"
"SHANK3",163.40313951807,-0.793027806472052,0.221872267170672,-3.57425385599015,0.000351228044839893,0.019975290179582,"Down"
"SHC3",138.567786369795,-0.533246715311382,0.181148360983984,-2.94370157375329,0.00324312552220704,0.047365906951775,"Down"
"SLC12A8",401.939028519588,-0.521006734016961,0.137612178614502,-3.78605105494679,0.000153060240317744,0.0133046294411369,"Down"
"SLC25A23",2358.46367579693,-0.287475465730116,0.098218297270167,-2.92690337462645,0.00342355226651662,0.0478504329418418,"Down"
"SLC26A1",499.785788727456,-0.694844594613431,0.197248456783761,-3.52268710206018,0.000427195386260577,0.0213665501921759,"Down"
"SLC35E2B",2407.4412527987,-0.618599085855315,0.195340717551514,-3.16676980411,0.00154142282846445,0.0349669372376351,"Down"
"SLC46A1",650.852090831719,-0.343822414861337,0.1092946539783,-3.14583012385585,0.00165616169927639,0.0361146402382001,"Down"
"SMPDL3B",1024.45506917069,-0.310711753751888,0.105749966326026,-2.93817354791365,0.00330152153178126,0.0475570027275097,"Down"
"SOWAHC",468.060626307606,-0.376646170052763,0.126598245158173,-2.9751294702559,0.00292864913928474,0.0450598763218542,"Down"
"SP1",1780.44752088235,-0.345572555966902,0.0752201771827906,-4.59414706146112,4.34522873221002e-06,0.00202841714595463,"Down"
"SPG11",1549.7697171135,-0.70040470751635,0.237805701146202,-2.9452813962847,0.00322661063564333,0.047365906951775,"Down"
"SPRED1",274.503455112878,-0.613763008786402,0.161555237245011,-3.79909075838613,0.000145227906584177,0.012800367374734,"Down"
"SRRM2",7963.51670972263,-0.465988045087394,0.123433360753248,-3.77521961845417,0.000159866752477839,0.0137072146138142,"Down"
"STEAP3",318.19732725484,-0.504262730239101,0.124831142165623,-4.03955873102607,5.35518575632464e-05,0.00865343093239946,"Down"
"STT3A",3217.10504630279,-0.498614341852962,0.166792210450261,-2.98943422181968,0.00279494619783002,0.0443320688366255,"Down"
"TAF4B",218.151870243886,-0.6225377503804,0.176924274260092,-3.5186678197997,0.000433719401685484,0.0214376444660543,"Down"
"TANC2",546.992872641644,-0.60820071333054,0.173746871838442,-3.50049878248209,0.000464388359866787,0.0222748113692623,"Down"
"TBC1D8B",232.636047264716,-0.430769328539432,0.138510689244904,-3.11000783324223,0.00187082382477043,0.0382868300643603,"Down"
"TGFBRAP1",1090.29399864781,-0.360133607590839,0.0978894896082912,-3.67898135981634,0.000234167380388636,0.0168491405120037,"Down"
"TICRR",285.622169528972,-0.378638027140972,0.119437369495401,-3.17018056191827,0.00152344237385486,0.034722364701748,"Down"
"TIPARP",219.023336062703,-0.451342921946271,0.12419286159427,-3.63420985837961,0.000278833840786345,0.0182094390117673,"Down"
"TM7SF3",1422.07024072742,-0.310494946154098,0.067340458224691,-4.61082318623505,4.01077570631751e-06,0.00202207268009704,"Down"
"TM9SF4",1396.74600382925,-0.597926605512304,0.178507317324001,-3.34959157123532,0.000809307994486168,0.0268434683223781,"Down"
"TMEM63C",251.551955511482,-0.392677319763877,0.111165417459131,-3.53236940713366,0.000411853590819596,0.0208474002357035,"Down"
"TMTC4",1256.93790983399,-0.313173101224123,0.0928421894788809,-3.37317660195166,0.000743062772692731,0.0266229907014699,"Down"
"TNC",428.033830816254,-1.04209650916916,0.329902504618202,-3.1588014476434,0.00158419379601189,0.035528787553263,"Down"
"TRAPPC10",480.656973699131,-0.683630204160223,0.200445346951775,-3.41055661583752,0.000648304228625874,0.0254555342604377,"Down"
"TRIM14",1347.10408791038,-0.306237353539958,0.104833593156539,-2.92117578267759,0.00348713015259377,0.0481399654362452,"Down"
"TRIM44",2169.07100222656,-0.558023774978093,0.183937898861865,-3.03376182086955,0.00241525031553334,0.0408067224892524,"Down"
"TRRAP",1578.08798387264,-0.438828115547251,0.137499143299204,-3.19149708876616,0.00141537537365285,0.0335326902434597,"Down"
"TSPYL4",2196.76917186949,-0.279940093074578,0.0958175822021231,-2.92159420683415,0.00348244939860726,0.0481280616447872,"Down"
"TTC37",836.697465808638,-0.704365990594958,0.19166995714351,-3.67488990498168,0.000237952000248863,0.0168491405120037,"Down"
"TTC7B",1271.64544128416,-0.325644241578256,0.096141609016346,-3.38713117982964,0.000706276087354505,0.0262660619147912,"Down"
"TTYH2",238.896422504469,-0.803192368532197,0.217043741135411,-3.70060138260838,0.000215089124047927,0.0163529678019482,"Down"
"TUBGCP4",220.594409260815,-0.715274931489052,0.197363869226748,-3.62414323498737,0.000289920909507327,0.0185490514894942,"Down"
"TWNK",561.443281763747,-0.535086156281611,0.183729805595202,-2.91235357566604,0.00358716336378235,0.049038524003605,"Down"
"TXNL1",2019.23816747972,-0.254310358705326,0.0864978767937884,-2.94007631322101,0.00328131419687057,0.0474861675620125,"Down"
"U2SURP",1796.95637983283,-0.329833280773606,0.106242682122442,-3.10452705244661,0.00190583498415803,0.0382868300643603,"Down"
"USP48",700.276074788308,-0.466156280513609,0.158407388353334,-2.94276854987237,0.00325291514971024,0.047365906951775,"Down"
"UTP14A",578.272427528651,-0.486081811012104,0.106002790022518,-4.58555676608933,4.52778231414927e-06,0.00203814886741205,"Down"
"UTP25",681.85778196618,-0.195366315919971,0.0663792709041374,-2.94318261196499,0.00324856734083258,0.047365906951775,"Down"
"WASF2",3814.36962379113,-0.347440004533186,0.107643945855704,-3.22767808046471,0.00124799333780878,0.0319304956561166,"Down"
"WDR35",483.706758479375,-0.323981954763091,0.108973683275691,-2.97302931335683,0.00294876288221887,0.0450899512797993,"Down"
"WDR43",1145.54212849622,-0.411940256745931,0.116504347965156,-3.53583590604818,0.000406487101097046,0.0206587234767224,"Down"
"WIPF2",1177.06052713342,-0.339106119744258,0.0953639801657978,-3.55591407945321,0.000376667172783667,0.0205520045271227,"Down"
"WIZ",2645.80988744916,-0.356079701034651,0.116411188852401,-3.05880993523852,0.00222218084281433,0.0397789572236187,"Down"
"ZBTB16",609.861669232347,-0.585696489919489,0.178414907720101,-3.28277775329365,0.00102789668761988,0.0290766920990994,"Down"
"ZBTB2",315.902018954006,-0.507328713777993,0.136764242481174,-3.70951284176364,0.000207658425052535,0.0159593096912326,"Down"
"ZBTB45",2088.75074236316,-0.460739922919972,0.132009437062234,-3.49020443669314,0.000482651170965142,0.0225408895294416,"Down"
"ZC3H12C",241.472591832295,-0.403365880179961,0.132586924205773,-3.04227496486716,0.00234797306012428,0.0406794355199295,"Down"
"ZFAT",222.951105636091,-0.576689837184942,0.175532437809918,-3.28537473973575,0.00101846815957457,0.0290766920990994,"Down"
"ZFR",1812.76559725346,-0.72684747452585,0.188891320165353,-3.84796651264641,0.000119102328639021,0.0121888701471769,"Down"
"ZKSCAN1",3473.6791933954,-0.362689429541938,0.0789293641350492,-4.5951140429989,4.32512653431452e-06,0.00202841714595463,"Down"
"ZNF143",541.572142846641,-0.323018266910654,0.0858783885086968,-3.76134522922426,0.000169001981160704,0.0141066289440365,"Down"
"ZNF292",764.056585179163,-0.424775106033724,0.131607445702049,-3.22759175035878,0.0012483699924682,0.0319304956561166,"Down"
"ZNF350",411.802473221515,-0.506724985141683,0.140695279421045,-3.60157773044579,0.000316291821536,0.0188677665916348,"Down"
"ZNF354C",164.431744717859,-1.01750344424221,0.186759178634341,-5.44821117592511,5.08789284873266e-08,0.000303620679124868,"Down"
"ZNF384",439.787870615754,-0.876185907238315,0.258483928179488,-3.38971135810774,0.000699662501591055,0.0262660619147912,"Down"
"ZNF468",673.365704897081,-0.317922868954474,0.0700221214459378,-4.54032043573449,5.6168797712167e-06,0.00231738905742252,"Down"
"ZNF561",1023.55887076304,-0.249453089964251,0.0747593892346931,-3.33674595950937,0.000847653888288664,0.0273243723989522,"Down"
"ZNF614",612.097195966818,-0.304054214854786,0.0986033838373322,-3.0836083207488,0.00204506645707696,0.0389776322143705,"Down"
"ZNF644",1045.24826516824,-0.354851259801153,0.117072430516003,-3.03104034175363,0.00243712683347873,0.0408614259762391,"Down"
"ZNF728",21.0961289929249,-2.02182556804165,0.361192694385036,-5.59763693859866,2.17293203862714e-08,0.000273876354148565,"Down"
"ZNF770",944.794788881537,-1.04947631361355,0.301808866885777,-3.47728787574269,0.000506513666038873,0.0229926226516987,"Down"
