"GOID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0048787","presynaptic active zone membrane","1/22","33/19880",0.0454545454545455,27.3829201101928,NA,0.0359082308523836,0.171056438563798,0.130952297465108,"CPLX3",1,"CC"
"GO:0043596","nuclear replication fork","1/22","41/19880",0.0454545454545455,22.039911308204,NA,0.044426042267675,0.171056438563798,0.130952297465108,"TREX1",1,"CC"
"GO:0043195","terminal bouton","1/22","44/19880",0.0454545454545455,20.5371900826446,NA,0.0476016630953047,0.171056438563798,0.130952297465108,"CPLX3",1,"CC"
"GO:0097649","A axonemal microtubule","1/22","45/19880",0.0454545454545455,20.0808080808081,NA,0.0486579629244992,0.171056438563798,0.130952297465108,"CFAP126",1,"CC"
"GO:0160110","axonemal microtubule doublet inner sheath","1/22","46/19880",0.0454545454545455,19.6442687747036,NA,0.0497131444125589,0.171056438563798,0.130952297465108,"CFAP126",1,"CC"
"GO:0043679","axon terminus","2/22","115/19880",0.0909090909090909,15.7154150197628,NA,0.0071049635567619,0.153749573935922,0.11770302310884,"CPLX3/NPFF",2,"CC"
"GO:0044306","neuron projection terminus","2/22","131/19880",0.0909090909090909,13.7959750173491,NA,0.00913141511587669,0.153749573935922,0.11770302310884,"CPLX3/NPFF",2,"CC"
"GO:0150034","distal axon","2/22","277/19880",0.0909090909090909,6.52445027896291,NA,0.0372035552321316,0.171056438563798,0.130952297465108,"CPLX3/NPFF",2,"CC"
"GO:0016868","intramolecular phosphotransferase activity","1/18","10/18639",0.0555555555555556,103.55,NA,0.00961762304019942,0.0990267697720392,0.0641468953988918,"PGAM2",1,"MF"
"GO:0032404","mismatch repair complex binding","1/18","11/18639",0.0555555555555556,94.1363636363636,NA,0.0105745655913441,0.0990267697720392,0.0641468953988918,"TREX1",1,"MF"
"GO:0034056","estrogen response element binding","1/18","11/18639",0.0555555555555556,94.1363636363636,NA,0.0105745655913441,0.0990267697720392,0.0641468953988918,"AR",1,"MF"
"GO:0047372","monoacylglycerol lipase activity","1/18","15/18639",0.0555555555555556,69.0333333333333,NA,0.0143936101918426,0.0990267697720392,0.0641468953988918,"ABHD16B",1,"MF"
"GO:0008296","3'-5'-DNA exonuclease activity","1/18","16/18639",0.0555555555555556,64.71875,NA,0.0153461936871473,0.0990267697720392,0.0641468953988918,"TREX1",1,"MF"
"GO:0008301","DNA binding, bending","1/18","19/18639",0.0555555555555556,54.5,NA,0.0181987297676182,0.0990267697720392,0.0641468953988918,"TREX1",1,"MF"
"GO:0005326","neurotransmitter transmembrane transporter activity","1/18","20/18639",0.0555555555555556,51.775,NA,0.0191478394810544,0.0990267697720392,0.0641468953988918,"CPLX3",1,"MF"
"GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding","1/18","21/18639",0.0555555555555556,49.3095238095238,NA,0.0200960826138405,0.0990267697720392,0.0641468953988918,"AR",1,"MF"
"GO:0001091","RNA polymerase II general transcription initiation factor binding","1/18","24/18639",0.0555555555555556,43.1458333333333,NA,0.0229356199725461,0.0990267697720392,0.0641468953988918,"AR",1,"MF"
"GO:0050699","WW domain binding","1/18","24/18639",0.0555555555555556,43.1458333333333,NA,0.0229356199725461,0.0990267697720392,0.0641468953988918,"TREX1",1,"MF"
"GO:0016895","DNA exonuclease activity, producing 5'-phosphomonoesters","1/18","25/18639",0.0555555555555556,41.42,NA,0.0238804042239831,0.0990267697720392,0.0641468953988918,"TREX1",1,"MF"
"GO:0004529","DNA exonuclease activity","1/18","26/18639",0.0555555555555556,39.8269230769231,NA,0.0248243256123989,0.0990267697720392,0.0641468953988918,"TREX1",1,"MF"
"GO:0016866","intramolecular transferase activity","1/18","28/18639",0.0555555555555556,36.9821428571429,NA,0.0267095827664866,0.0990267697720392,0.0641468953988918,"PGAM2",1,"MF"
"GO:0051537","2 iron, 2 sulfur cluster binding","1/18","28/18639",0.0555555555555556,36.9821428571429,NA,0.0267095827664866,0.0990267697720392,0.0641468953988918,"BOLA2",1,"MF"
"GO:0005184","neuropeptide hormone activity","1/18","31/18639",0.0555555555555556,33.4032258064516,NA,0.0295310155487747,0.0990267697720392,0.0641468953988918,"NPFF",1,"MF"
"GO:0160041","neuropeptide activity","1/18","32/18639",0.0555555555555556,32.359375,NA,0.0304697753144736,0.0990267697720392,0.0641468953988918,"NPFF",1,"MF"
"GO:0001046","core promoter sequence-specific DNA binding","1/18","44/18639",0.0555555555555556,23.5340909090909,NA,0.0416682037094307,0.110401189321486,0.0715149404511648,"AR",1,"MF"
"GO:0001223","transcription coactivator binding","1/18","44/18639",0.0555555555555556,23.5340909090909,NA,0.0416682037094307,0.110401189321486,0.0715149404511648,"AR",1,"MF"
"GO:0140693","molecular condensate scaffold activity","1/18","48/18639",0.0555555555555556,21.5729166666667,NA,0.0453737867404339,0.110401189321486,0.0715149404511648,"AR",1,"MF"
"GO:0140296","general transcription initiation factor binding","1/18","53/18639",0.0555555555555556,19.5377358490566,NA,0.0499867370119903,0.110401189321486,0.0715149404511648,"AR",1,"MF"
