"Gene","log2FC","rank","background_pvalue","background_p.adjust","是否为core gene"
"TGFBRAP1",0.206564837803602,4730,0.00534934815264081,0.0124219671187563,"No"
"PCNX2",0.205895123087369,4738,0.00177834473693906,0.00468869009309019,"No"
"MEGF8",0.195035193086789,4886,0.0603132466984369,0.10310545289599,"No"
"GDF11",0.191267187794933,4940,0.23937767256152,0.330346975446413,"No"
"RALGAPA1",0.189111472181749,4977,0.0220926686796734,0.0430539513606012,"No"
"RMND5A",0.188149412877161,4991,0.016648282910351,0.033587092516067,"No"
"CADPS2",0.187195292230764,5008,0.0887422259240901,0.143850922907488,"No"
"PIGN",0.185475932758593,5031,0.048142266712748,0.0850698117224587,"No"
"CCDC88C",0.170147695887921,5277,0.127490521490973,0.195725488784175,"No"
"MTMR4",0.165679950192767,5363,0.0254037153596005,0.0485991060702201,"No"
"PHKB",0.160710514003918,5446,0.074644563586885,0.123849359476614,"No"
"PRKDC",0.160511623173014,5449,0.14941896888282,0.223547127988663,"No"
"COG5",0.156763610892086,5503,0.142803345287039,0.215307132068763,"No"
"MAP3K21",0.15651302321789,5510,0.0428899568628417,0.0769424427476592,"No"
"PSD3",0.153891492414048,5556,0.217707506133032,0.305989943600028,"No"
"HERC6",0.151328356062161,5600,0.276188708901117,0.37149791230745,"No"
"ARNT2",0.150458788570146,5617,0.247450058438313,0.339384499732259,"No"
"TICRR",0.146025705789362,5685,0.00310676294571223,0.0076873654790544,"No"
"HMGXB4",0.140898739168883,5773,0.0895541289355631,0.144978792797748,"No"
"TANC2",0.138807629479067,5810,0.0794779239817301,0.130470365727535,"No"
"ADAR",0.135489637378125,5856,0.116951059308629,0.1820129943459,"No"
"GTF2I",0.131573540954161,5915,0.177624510788278,0.257990562504667,"No"
"NAA15",0.128944856108171,5969,0.100371139734679,0.159683968853765,"No"
"USP48",0.127075648167739,6002,0.0388969370318601,0.070646460358353,"No"
"RAB10",0.126082595222118,6014,0.108687876074336,0.171042710810185,"No"
"PSMD2",0.12237215821893,6068,0.0735599136465711,0.12240551905514,"No"
"NOP9",0.11882271006975,6128,0.131540386313758,0.201030513420942,"No"
"FEM1A",0.11680390202789,6167,0.0415583112837727,0.0747885826511716,"No"
"ERCC6",0.109218776415593,6296,0.119535101691051,0.185375361194342,"No"
"LRP5",0.100487356283415,6455,0.340688909270823,0.43997621724695,"No"
"PCDHGB5",0.0946764795504833,6570,0.421950695407213,0.522815859605763,"No"
"NCBP1",0.0934088461392264,6598,0.140109604527621,0.211905473475116,"No"
"DCAF1",0.0860962321592789,6744,0.179447092198375,0.260327264402789,"No"
"NUP88",0.0829202972967784,6813,0.203950495514123,0.289888705241692,"No"
"PCDHB12",0.080701838463611,6852,0.27370297571764,0.368664446166095,"No"
"KDM4C",0.0787700184915927,6888,0.291966301579901,0.388720185109487,"No"
"TRIM44",0.0775919907569587,6914,0.302019062995228,0.399672549784166,"No"
"NOL8",0.0758991539035905,6960,0.173260223887695,0.252595677989674,"No"
"SPG11",0.0758240705624242,6964,0.427523812412648,0.5283150336032,"No"
"PPP2R2C",0.075568205336612,6968,0.591447818518748,0.682161132352305,"No"
"CHTF8",0.0625983280820548,7240,0.276303956620904,0.371592406982582,"No"
"LMAN1",0.057424389751997,7363,0.57040874014974,0.663520898798643,"No"
"CDK12",0.0558439765323602,7408,0.541746912338593,0.637764185407111,"No"
"GPHN",0.0545137857757667,7443,0.350888195087048,0.450662619284209,"No"
"CABIN1",0.0533387878474745,7471,0.57558047788789,0.668305557340741,"No"
"PCSK7",0.0531959738889056,7475,0.426829599654765,0.527679828581654,"No"
"ZBTB2",0.0378507209999546,7851,0.515666585048753,0.613506535693383,"No"
"IBTK",0.0360678804138526,7889,0.658504527076056,0.740139090784467,"No"
"LRRC32",0.0329244040840186,7984,0.847372378933957,0.890928675163049,"No"
"RB1CC1",0.031130692975383,8037,0.713689054088197,0.784795873937452,"No"
"NRDE2",0.0289862394378879,8091,0.468971760795775,0.56904752095082,"No"
"TXNL1",0.0247394900809539,8217,0.74891749160818,0.812431815044246,"No"
"U2SURP",0.0242343511512129,8240,0.706569848215041,0.779219033236487,"No"
"INVS",0.0216130315298968,8331,0.708459387416485,0.780643009624752,"No"
"GEMIN5",0.0167264218717325,8477,0.800206447711023,0.85406185544415,"No"
"BRPF3",0.0151070913569891,8535,0.866592868896122,0.905145547990426,"No"
"FLII",0.00135305171819855,9153,0.987013937120455,0.991366975370718,"No"
"KCND3",0.000148375849558846,9261,0.999236482684471,0.999564818878124,"No"
"WDR35",-0.00118652011032783,9372,0.987405826628659,0.991502354717157,"No"
"C2CD2",-0.00265137931414339,9503,0.97659058144324,0.98380782928757,"No"
"ZNF644",-0.00519701201690337,9755,0.94326321131201,0.960564521259139,"No"
"LMBRD2",-0.00568582801971251,9790,0.948812774654429,0.964709943881871,"No"
"DIAPH2",-0.00570425244556416,9793,0.954351593478084,0.968293407013869,"No"
"EDA",-0.00863535540398264,10013,0.947092769690856,0.963395621714365,"No"
"TUBGCP4",-0.0104195066179567,10130,0.853316707712078,0.895631959034006,"No"
"CREB1",-0.0200461230123077,10594,0.782945975032599,0.840362626627421,"No"
"POGK",-0.0250491490089475,10790,0.704774153051839,0.777614296565683,"No"
"KTN1",-0.0276448918600423,10903,0.699422420891748,0.773157222222747,"No"
"PKP4",-0.0295711714593523,10982,0.693577446155,0.768370064984669,"No"
"PRKAR2A",-0.0301959506776277,11000,0.694925396512986,0.769303472285224,"No"
"AZI2",-0.0324916109527185,11067,0.664662400136325,0.745149659417549,"No"
"TBC1D8B",-0.0401853654633202,11292,0.647995416210771,0.731131278800787,"No"
"TTC7B",-0.0418270586762464,11342,0.586171119703533,0.67759399270456,"No"
"EPM2AIP1",-0.0439253066816203,11398,0.579750903618152,0.672226109681248,"No"
"DDX3X",-0.0480195471837419,11511,0.566661999586011,0.660075765859198,"No"
"EXOC4",-0.0480755037611451,11514,0.458250525689237,0.558957772522757,"No"
