"GOID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0010810","regulation of cell-substrate adhesion","42/1239","224/18805",0.0338983050847458,2.84579297820823,NA,6.23220717769433e-10,7.4190361967509e-08,5.44640714224591e-08,"NID1/KANK1/PIK3R1/EGFL6/MYADM/EFNA5/ACVRL1/NDNF/NOTCH1/BCL2/HOXA7/DUSP3/GBP1/CX3CL1/ITGA5/EMILIN1/CORO1C/FOXF1/VIT/HACD1/VCL/FZD7/SDC4/GPM6B/EDIL3/FBLN1/PLAU/ITGB3/CCDC80/ITGA3/CEACAM6/PLEKHA2/PDPN/FERMT2/MMP14/LIMS2/FLNA/CCL21/RRAS/OLFM4/FAM107A/EFEMP2",42,"BP"
"GO:0070372","regulation of ERK1 and ERK2 cascade","42/1239","296/18805",0.0338983050847458,2.15357306459001,NA,2.10712230169397e-06,7.54156975429815e-05,5.53636055739199e-05,"DUSP15/VEGFB/SPRY2/AKAP12/DRD2/RAP1A/NOTCH1/DUSP3/GBP1/EPHB1/CX3CL1/BMP4/DDR2/PRKCA/MTURN/ADRA1A/EMILIN1/GPER1/DAB2IP/GNAI2/FBLN1/PDGFC/ITGB3/DUSP4/PYCARD/SERPINF2/ACKR3/PDGFD/FERMT2/NDRG4/EPHA2/CXCL17/PSCA/CCL21/RRAS/FGFR2/GAS6/LMO3/NDRG2/ANGPT1/ACTA2/GSTP1",42,"BP"
"GO:0032535","regulation of cellular component size","42/1239","353/18805",0.0338983050847458,1.80582897200749,NA,0.000148331960848832,0.00217765634747508,0.00159864472550216,"MSN/RTN4/KANK1/BIN1/MYADM/PAK3/L1CAM/EFNA5/SEMA5A/SEMA6D/SLC12A4/AMOT/ACTN2/CXCL12/ADD3/TMOD1/CDC42EP4/VILL/KCNMA1/CDC42EP3/NEFL/CDC42EP5/SSH3/VAV3/RND2/MAP1B/DAAM2/GSN/DSTN/COL6A1/SVIL/KANK2/RARG/PYCARD/ANO6/ASB2/CFL2/CCL21/GPRC5B/LMOD1/CAPG/CRABP2",42,"BP"
"GO:0032496","response to lipopolysaccharide","42/1239","357/18805",0.0338983050847458,1.78559559416987,NA,0.000189843570799729,0.00266559844538286,0.0019568491143972,"AXL/AKAP12/BIN1/SMAD6/LOXL1/CARD16/IL18/NOTCH1/VIM/TLR2/CX3CL1/PRKCA/CEBPB/MPO/DAB2IP/CLDN1/PLSCR4/CTSG/CD55/ACE/GBP2/CASP1/EDNRB/COL6A1/SLC7A5/ALAD/PYCARD/ELANE/KCNJ8/PALM3/CD40/PENK/S100A8/FGFR2/ASS1/MAOB/PTGS2/CXCL13/SLPI/SCGB1A1/S100A14/GSTP1",42,"BP"
"GO:0071375","cellular response to peptide hormone stimulus","42/1239","369/18805",0.0338983050847458,1.72752744476597,NA,0.000384402528983992,0.00452219475068938,0.00331979965262442,"AXL/STAT5A/KANK1/PIK3R1/PDK2/PPARG/SCNN1G/NR4A3/EPHB1/DDR2/PRKCA/ACTN2/SLC2A4/MET/GPER1/CRHBP/UCP2/RAB31/SCNN1B/GNAI2/FGFR1/ZFP36L1/ACE/ECHDC3/MAP1B/ITGB3/COL6A1/KIT/EDNRA/SGCB/PRKCB/ROR2/SORBS1/SCNN1A/CA2/EPHA2/CAV2/FGFR2/ASS1/CAV1/RARRES2/PDK4",42,"BP"
"GO:1901342","regulation of vasculature development","42/1239","372/18805",0.0338983050847458,1.71359577182431,NA,0.000454966606918597,0.00517961983261172,0.00380242361707435,"VEGFB/CLDN5/SPRY2/ISL1/RTN4/ECM1/SPARC/TLR3/TNFSF12/PPARG/ADGRB2/ACVRL1/ITGB8/SEMA5A/TSPAN12/CCBE1/CX3CL1/ITGA5/AMOT/PRKCA/CXCL12/ADGRA2/EMILIN1/DAB2IP/PTGIS/ITGB3/ATP2B4/ANGPTL4/GADD45A/PRKCB/CLIC3/RHOB/CD40/EPHA2/DCN/RRAS/TSPAN18/CXCR2/SERPINF1/HSPB6/HSPB1/CXCL13",42,"BP"
"GO:0030900","forebrain development","42/1239","413/18805",0.0338983050847458,1.54348093733328,NA,0.00343357747130605,0.0251355189720409,0.0184522984418562,"AXL/DIXDC1/BTG2/ISL1/RTN4/DRD2/TMEM108/PRKG1/RARB/TACC1/NDNF/SEMA5A/NOTCH1/BMP4/CDH2/CXCL12/NRP2/POU3F3/DAB2IP/ROBO1/CORO1C/DKK1/LARGE1/SOX2/NEFL/FGFR1/ATP2B4/ALDH1A2/DAB1/LPAR1/ID2/FEZ1/EMX2/PITX1/SRD5A2/TUBA1A/PRDM8/FLNA/ATP1A2/FGFR2/MFSD2A/ID4",42,"BP"
"GO:0043254","regulation of protein-containing complex assembly","42/1239","431/18805",0.0338983050847458,1.47902001651658,NA,0.00719178899782589,0.0426424812303812,0.0313043781128803,"MSN/ISL1/KANK1/BIN1/MYADM/PAK3/LCAT/PAK1/IFI16/ADD3/MET/TMOD1/DAB2IP/DKK1/CDC42EP4/VILL/CDC42EP3/CDC42EP5/SSH3/DNAJC15/GBP2/LMO4/FBLIM1/JAM3/FES/MAP1B/DAAM2/GSN/AJUBA/SVIL/KANK2/PYCARD/FERMT2/ASB2/CLIP3/CCL21/LGALS3/LMOD1/CAPG/CXCL13/CRYAB/CLU",42,"BP"
"GO:0010876","lipid localization","42/1239","482/18805",0.0338983050847458,1.32252619734159,NA,0.0390416271386034,0.141490370755124,0.103869848509057,"PITPNM3/KCNQ1/LIPG/DRD2/CIDEC/PITPNM1/POMC/SLC27A3/PPARG/LCAT/NPC2/PLTP/UCP2/ACACB/PLSCR4/ABCC3/ACSL4/ACE/FABP4/SLCO3A1/ITGB3/APOL1/PTGES/ANO6/PLA2G4A/FABP3/KCNJ8/CRABP1/ABCG2/ANXA1/ANXA2/PTGS2/C1QTNF1/SELENOM/CAV1/MFSD2A/CES1/RBP1/RBP4/SERPINA5/CRABP2/CLU",42,"BP"
"GO:0006941","striated muscle contraction","41/1239","194/18805",0.033091202582728,3.20762919880516,NA,2.07673071956677e-11,4.73840725847818e-09,3.47852395527434e-09,"GSTM2/VEGFB/KCNE3/KCNQ1/BIN1/SLC8A1/GJC1/ANK2/TNNI2/GPD1L/PDE5A/ADRA1A/CALM1/MYH3/LARGE1/CASQ2/ASPH/DMD/DTNA/GSN/TNNT3/KCNJ5/CASQ1/RGS2/KCNH2/TNNC2/DMPK/PLN/KCNJ8/STAC2/STAC/TCAP/FLNA/TPM1/ATP1A2/TNNC1/ATP1B1/SYNM/KCNJ3/GJA1/CAV1",41,"BP"
