"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category","GeneRatioNum","BgRatioNum"
"BP","GO:0071649","regulation of chemokine (C-C motif) ligand 5 production","2/156","12/18805",0.166666666666667,20.090811965812,6.0502958598271,0.00427334822234557,0.256830146530541,0.244507991023868,"OAS3/DDX3X",2,"BP",0.0128205128205128,0.000638128157404945
"BP","GO:0072697","protein localization to cell cortex","2/156","12/18805",0.166666666666667,20.090811965812,6.0502958598271,0.00427334822234557,0.256830146530541,0.244507991023868,"EPB41/SAPCD2",2,"BP",0.0128205128205128,0.000638128157404945
"BP","GO:0051223","regulation of protein transport","10/156","449/18805",0.022271714922049,2.68474101993033,3.30466120516589,0.00432556036261963,0.256830146530541,0.244507991023868,"ADRA2A/RAB8A/ADAM9/CYP51A1/RAB11FIP1/FERMT1/MYO18A/IRS1/TM9SF4/EP300",10,"BP",0.0641025641025641,0.023876628556235
"BP","GO:0009154","purine ribonucleotide catabolic process","5/156","130/18805",0.0384615384615385,4.63634122287968,3.80509624501343,0.00459367407585782,0.266096973906398,0.253330216044739,"HK2/PFKP/NT5C2/PFKFB3/EP300",5,"BP",0.032051282051282,0.00691305503855358
"BP","GO:1904861","excitatory synapse assembly","3/156","41/18805",0.0731707317073171,8.8203564727955,4.58474739053963,0.00473867571110597,0.267960828901826,0.255104647304652,"SLITRK3/PTPRS/CASKIN1",3,"BP",0.0192307692307692,0.0021802712044669
"BP","GO:0006002","fructose 6-phosphate metabolic process","2/156","13/18805",0.153846153846154,18.5453648915187,5.78771616695206,0.00502292461466704,0.27379930599131,0.260663006878376,"HK2/PFKP",2,"BP",0.0128205128205128,0.000691305503855358
"BP","GO:0040001","establishment of mitotic spindle localization","3/156","42/18805",0.0714285714285714,8.61034798534799,4.51583086247478,0.00507249240573375,0.27379930599131,0.260663006878376,"KAT5/KPNB1/SAPCD2",3,"BP",0.0192307692307692,0.00223344855091731
"BP","GO:0099068","postsynapse assembly","4/156","84/18805",0.0476190476190476,5.74023199023199,3.98230358014916,0.00525832657813294,0.276844774809242,0.26356236068266,"SLITRK3/PTPRS/CASKIN1/SPTBN2",4,"BP",0.0256410256410256,0.00446689710183462
"BP","GO:0034504","protein localization to nucleus","8/156","322/18805",0.0248447204968944,2.99490364707756,3.30235132485887,0.00551883112410912,0.276844774809242,0.26356236068266,"SQSTM1/HEATR1/FAM53C/POM121/FERMT1/SPG11/EP300/KPNB1",8,"BP",0.0512820512820513,0.0171231055570327
"BP","GO:0009261","ribonucleotide catabolic process","5/156","136/18805",0.0367647058823529,4.4317967571644,3.67358532770421,0.00555290605668845,0.276844774809242,0.26356236068266,"HK2/PFKP/NT5C2/PFKFB3/EP300",5,"BP",0.032051282051282,0.00723211911725605
"BP","GO:0050892","intestinal absorption","3/156","44/18805",0.0681818181818182,8.21896853146853,4.38463191954317,0.00578177635336783,0.276844774809242,0.26356236068266,"ADRA2A/EPB41/LDLR",3,"BP",0.0192307692307692,0.00233980324381813
"BP","GO:0010867","positive regulation of triglyceride biosynthetic process","2/156","14/18805",0.142857142857143,17.220695970696,5.55287889390226,0.00582831104861561,0.276844774809242,0.26356236068266,"LDLR/KAT5",2,"BP",0.0128205128205128,0.00074448285030577
"BP","GO:0061000","negative regulation of dendritic spine development","2/156","14/18805",0.142857142857143,17.220695970696,5.55287889390226,0.00582831104861561,0.276844774809242,0.26356236068266,"GRIN3A/PTPRS",2,"BP",0.0128205128205128,0.00074448285030577
"BP","GO:0006195","purine nucleotide catabolic process","5/156","139/18805",0.0359712230215827,4.33614646744143,3.61065941707916,0.00608203734227136,0.277785359382586,0.264457818040463,"HK2/PFKP/NT5C2/PFKFB3/EP300",5,"BP",0.032051282051282,0.00739165115660729
"BP","GO:1904950","negative regulation of establishment of protein localization","5/156","139/18805",0.0359712230215827,4.33614646744143,3.61065941707916,0.00608203734227136,0.277785359382586,0.264457818040463,"ADRA2A/CYP51A1/RAB11FIP1/FERMT1/IRS1",5,"BP",0.032051282051282,0.00739165115660729
"BP","GO:0016482","cytosolic transport","5/156","141/18805",0.0354609929078014,4.27464084378978,3.56969009151713,0.00645390828111159,0.284273489796126,0.270634661975437,"TBC1D14/VPS52/RGP1/TBC1D5/EHD3",5,"BP",0.032051282051282,0.00749800584950811
"BP","GO:0097106","postsynaptic density organization","3/156","46/18805",0.0652173913043478,7.8616220735786,4.26148058609528,0.00654757792279062,0.284273489796126,0.270634661975437,"SLITRK3/PTPRS/CASKIN1",3,"BP",0.0192307692307692,0.00244615793671896
"BP","GO:0072044","collecting duct development","2/156","15/18805",0.133333333333333,16.0726495726496,5.34110957387069,0.0066885420821832,0.284273489796126,0.270634661975437,"DLG5/PKD1",2,"BP",0.0128205128205128,0.000797660196756182
"BP","GO:0032456","endocytic recycling","4/156","90/18805",0.0444444444444444,5.35754985754986,3.78990522676859,0.00670286965414024,0.284273489796126,0.270634661975437,"VPS52/RAB8A/HGS/EHD3",4,"BP",0.0256410256410256,0.00478596118053709
"BP","GO:0031333","negative regulation of protein-containing complex assembly","5/156","145/18805",0.0344827586206897,4.15671971706454,3.48998732972898,0.00724503307879545,0.291131146543049,0.27716330316874,"AIDA/CSNK1A1/SPTBN2/EP300/DDX3X",5,"BP",0.032051282051282,0.00771071523530976
"BP","GO:0001881","receptor recycling","3/156","48/18805",0.0625,7.53405448717949,4.1455420730932,0.00737098573442593,0.291131146543049,0.27716330316874,"LDLR/PEX10/EHD3",3,"BP",0.0192307692307692,0.00255251262961978
