"Gene","log2FC","rank","in_gene_set","background_pvalue","background_p.adjust"
"KHDRBS2",-0.0348621742768179,14034,FALSE,0.189719049020083,0.961953958507263
"PABPN1L",-0.0348633959474877,14035,FALSE,0.187499830437709,0.961953958507263
"MMP28",-0.0348701950512622,14036,FALSE,0.724508745761158,0.98595061929778
"TDRP",-0.0349032692996745,14037,FALSE,0.715224357514328,0.985753432058228
"TFAP2B",-0.0349052535587552,14038,FALSE,0.0398263554680001,0.938054891599708
"DYDC2",-0.034907279990066,14039,FALSE,0.431898552055678,0.962613387123402
"ZBTB1",-0.0349139306272273,14040,FALSE,0.595512071539207,0.974889403904491
"TMED1",-0.0349160742064454,14041,FALSE,0.591535836508487,0.974889403904491
"ZNF423",-0.0349268298676587,14042,FALSE,0.59414186225705,0.974889403904491
"RBX1",-0.0349587391769317,14043,FALSE,0.663461157296618,0.981791940588791
"CSMD2",-0.0349614617440504,14044,FALSE,0.422122351977238,0.962613387123402
"MAGEL2",-0.0349681913712711,14045,FALSE,0.489169393992669,0.963535743091324
"TTLL2",-0.0349697918343241,14046,FALSE,0.240725543086306,0.961953958507263
"KCTD8",-0.0349724867258223,14047,FALSE,0.43420458335136,0.962613387123402
"ADAP1",-0.0350094701673329,14048,FALSE,0.661061233628054,0.981791940588791
"RAD51C",-0.0350108914599865,14049,FALSE,0.463927480441209,0.962613387123402
"KEL",-0.0350190797027189,14050,FALSE,0.706613555658993,0.984389346126369
"RTTN",-0.0350354635318659,14051,FALSE,0.416050224135928,0.962613387123402
"GPR52",-0.0350897432440086,14052,FALSE,0.450760491814463,0.962613387123402
"CPM",-0.035104548444727,14053,FALSE,0.823744703271493,0.993201271685324
"C3orf22",-0.035113809193556,14054,FALSE,0.0604445824292026,0.961953958507263
"C10orf90",-0.0351193210499407,14055,FALSE,0.108105915785212,0.961953958507263
"C11orf95",-0.0351356423282585,14056,FALSE,0.562649986550686,0.973287603912645
"FRA10AC1",-0.0351477350857823,14057,FALSE,0.541581057799693,0.971571305644978
"F12",-0.0351878725801527,14058,FALSE,0.799750265321567,0.988741473863441
"SIPA1L1",-0.035197561384313,14059,FALSE,0.56096807521497,0.97322286537164
"ZFY",-0.035206836043522,14060,FALSE,0.657927865056738,0.981791940588791
"CNTNAP5",-0.0352337945352855,14061,FALSE,0.203654414112398,0.961953958507263
"EME1",-0.0352578227281772,14062,FALSE,0.557471865859967,0.973169031898041
"ZNF703",-0.0352622453480809,14063,FALSE,0.78941865375128,0.988741473863441
"FXYD7",-0.0352684516934392,14064,FALSE,0.277833794358529,0.961953958507263
"SPTBN4",-0.0352700564219524,14065,FALSE,0.587804460789814,0.974889403904491
"CTNNBL1",-0.0352806135128878,14066,FALSE,0.498920472946612,0.965425622265064
"TTI1",-0.0353147661875468,14067,FALSE,0.576848941178832,0.974889403904491
"FAAH2",-0.0353239592276404,14068,FALSE,0.671349557884462,0.982112758884219
"HNRNPD",-0.0353385162074433,14069,FALSE,0.528810258919363,0.970119659454904
"USP28",-0.0353409658186896,14070,FALSE,0.634090135626682,0.979880563677205
"NTRK3",-0.0353452293958929,14071,FALSE,0.208221505511199,0.961953958507263
"CSF1",-0.0353629262688151,14072,FALSE,0.716008073356777,0.985753432058228
"CLDN9",-0.0353896472765211,14073,FALSE,0.56610568873836,0.973952866602945
"LRP8",-0.0354107783293315,14074,FALSE,0.481188696826911,0.962640798896227
"NDST4",-0.0354260484745124,14075,FALSE,0.23044817420797,0.961953958507263
"KATNA1",-0.0354347591211206,14076,FALSE,0.409310440618924,0.962613387123402
"CTIF",-0.0354406491215848,14077,FALSE,0.580070471834164,0.974889403904491
"SOX8",-0.0354454968217527,14078,FALSE,0.688030666900933,0.98263152052947
"HEATR4",-0.0354651927467125,14079,FALSE,0.280595678166616,0.961953958507263
"C2orf68",-0.0354825043998956,14080,FALSE,0.47809624623646,0.962613387123402
"GPR132",-0.0355039597364138,14081,FALSE,0.590036897370446,0.974889403904491
"BAAT",-0.0355077012328097,14082,FALSE,0.721134880976117,0.98595061929778
"UBE3D",-0.0355096798200418,14083,FALSE,0.438719122509266,0.962613387123402
"EXOC3L4",-0.0355109777551427,14084,FALSE,0.605084118459251,0.974889403904491
"IL12RB2",-0.0355132537325281,14085,FALSE,0.300242085410978,0.961953958507263
"PCDHGA5",-0.0355340332913832,14086,FALSE,0.783596823277856,0.988741473863441
"PYY",-0.0355549633348179,14087,FALSE,0.0803146691225598,0.961953958507263
"SPRED3",-0.0355572642312892,14088,FALSE,0.341337882270701,0.961953958507263
"DNAAF3",-0.0355655525900727,14089,FALSE,0.6248348512376,0.978425777047414
"OTX2",-0.0355743945843322,14090,FALSE,0.0549786530944573,0.961137546427122
"MUS81",-0.0355805604860238,14091,FALSE,0.532493370031708,0.970119659454904
"DPAGT1",-0.0355829833024153,14092,FALSE,0.588546642660394,0.974889403904491
"CIAPIN1",-0.0355986265869213,14093,FALSE,0.547917829030449,0.972817794316773
"METTL23",-0.0356072959119969,14094,FALSE,0.552774692866468,0.972817794316773
"MEP1B",-0.035611177024027,14095,FALSE,0.172382451681279,0.961953958507263
"SLC47A2",-0.0356280371567872,14096,FALSE,0.277068728067705,0.961953958507263
"HSF2BP",-0.0356300723179511,14097,FALSE,0.381179456425129,0.961953958507263
"SYT6",-0.0356330241460269,14098,FALSE,0.572754950931104,0.973952866602945
"C17orf100",-0.0356334875534667,14099,FALSE,0.509061205454545,0.967933027026925
"NECAP2",-0.0356375543311152,14100,FALSE,0.44710122878628,0.962613387123402
"TTC28",-0.0356392712672489,14101,FALSE,0.582548951495534,0.974889403904491
"SPATA9",-0.0356426942314455,14102,FALSE,0.261681276383016,0.961953958507263
"GPR55",-0.0356450416266855,14103,FALSE,0.162404050394932,0.961953958507263
"ZFYVE28",-0.0356561334940549,14104,FALSE,0.292651753058339,0.961953958507263
"SLC15A3",-0.0356648745003196,14105,FALSE,0.71106784746337,0.985753432058228
"CLEC4G",-0.0356665652899858,14106,FALSE,0.146147475754952,0.961953958507263
"ZDHHC4",-0.0356667595449709,14107,FALSE,0.603423808907709,0.974889403904491
"RSRC2",-0.0356692433603181,14108,FALSE,0.456105132557123,0.962613387123402
"XYLT1",-0.0356714858207821,14109,FALSE,0.674725586475415,0.982229028624857
"RIPPLY2",-0.0356883974884875,14110,FALSE,0.419072139324711,0.962613387123402
"CUL9",-0.0356888652268559,14111,FALSE,0.54789300439174,0.972817794316773
"VN1R1",-0.0357336543443463,14112,FALSE,0.47873345738362,0.962613387123402
"GAB3",-0.0357383385222898,14113,FALSE,0.572311863272904,0.973952866602945
"ZNF276",-0.0357434304040198,14114,FALSE,0.646920344527346,0.981426416621404
"HKDC1",-0.0357613018830245,14115,FALSE,0.491968297309406,0.96384010900984
"FRS3",-0.0357624324647428,14116,FALSE,0.54461126016654,0.972817794316773
"CCDC58",-0.0357664164889462,14117,FALSE,0.615309751395677,0.975717644309519
"MTCP1",-0.0357920576948414,14118,FALSE,0.192307176473974,0.961953958507263
"GPR142",-0.0358074193377798,14119,FALSE,0.112287662464223,0.961953958507263
"MRPL47",-0.0358214215297039,14120,FALSE,0.592332797314981,0.974889403904491
"MROH6",-0.0358258647482887,14121,FALSE,0.69418200489121,0.98263152052947
"TMEM132A",-0.035837132135947,14122,FALSE,0.775519516027866,0.988741473863441
"HAS2",-0.0358412332387457,14123,FALSE,0.546213642849036,0.972817794316773
"TTL",-0.0358458938182629,14124,FALSE,0.425900146239267,0.962613387123402
"AMN1",-0.0358495531891401,14125,FALSE,0.449825804193304,0.962613387123402
"S100A14",-0.0358571847550033,14126,FALSE,0.829960344585734,0.993371139928155
"PIRT",-0.0358573327493366,14127,FALSE,0.0927833295559837,0.961953958507263
"AQP8",-0.0358582082431409,14128,FALSE,0.334348546571901,0.961953958507263
"CPA2",-0.0358619757373435,14129,FALSE,0.151459630102027,0.961953958507263
"CDCA7L",-0.0358753274770776,14130,FALSE,0.762851598153956,0.988070096138049
"NEUROD2",-0.0358885327893605,14131,FALSE,0.305323736326884,0.961953958507263
"NDUFV3",-0.0358896861454756,14132,FALSE,0.550301446834214,0.972817794316773
"PKIA",-0.0359343190524091,14133,FALSE,0.760602513030068,0.988070096138049
"UTP4",-0.035938641775608,14134,FALSE,0.526385122980357,0.969216780600122
"CEP162",-0.0359609739632056,14135,FALSE,0.491582319611784,0.963826724588285
"SGF29",-0.0359652249623483,14136,FALSE,0.611560965085598,0.974932181681848
"MINPP1",-0.0359865122294489,14137,FALSE,0.725092792552132,0.98595061929778
"CEP57",-0.0360341485807076,14138,FALSE,0.532514860958438,0.970119659454904
"UPB1",-0.0360482467056549,14139,FALSE,0.491408692221861,0.963826724588285
"VEGFB",-0.0360484878141811,14140,FALSE,0.714841277131491,0.985753432058228
"RPTN",-0.0360519766072726,14141,FALSE,0.189550780840812,0.961953958507263
"EXOSC1",-0.0360772728749987,14142,FALSE,0.55141592862049,0.972817794316773
"ZNF223",-0.0360915578101063,14143,FALSE,0.307165194297633,0.961953958507263
"BBIP1",-0.0360940391739537,14144,FALSE,0.485258157333349,0.963535743091324
"KRTAP5-1",-0.0361009839019738,14145,FALSE,0.683566108321348,0.98263152052947
"SDR39U1",-0.0361144286518409,14146,FALSE,0.558621608971876,0.97322286537164
"PRDM5",-0.0361206284610979,14147,FALSE,0.388505861963194,0.961953958507263
"LAP3",-0.036137606929211,14148,FALSE,0.630285676213655,0.979075429198944
"ANO8",-0.0361377077833125,14149,FALSE,0.654705461974239,0.981791940588791
"KRT86",-0.0361386173257943,14150,FALSE,0.48785446337565,0.963535743091324
"NOP56",-0.0361520511655069,14151,FALSE,0.547321132560011,0.972817794316773
"TPBGL",-0.036156261520493,14152,FALSE,0.434467219700401,0.962613387123402
"NAT16",-0.0361609767592081,14153,FALSE,0.133859105523581,0.961953958507263
"MRPL45",-0.0361677535919451,14154,FALSE,0.59248239145179,0.974889403904491
"CD52",-0.0361825039618902,14155,FALSE,0.8376551802825,0.993371139928155
"MTHFD2",-0.036187427153374,14156,FALSE,0.646200277461748,0.981426416621404
"ZNF224",-0.036200171022581,14157,FALSE,0.495034549341381,0.965425622265064
"ITGB1BP1",-0.0362028098629374,14158,FALSE,0.519427552770951,0.968868653437711
"SHOX2",-0.0362085751013058,14159,FALSE,0.514742673253735,0.968439994897898
"UQCRHL",-0.036215268632009,14160,FALSE,0.63603575498277,0.979880563677205
"ZNF782",-0.0362172901742599,14161,FALSE,0.54339134948109,0.972775492214869
"CYP3A4",-0.0362308503182178,14162,FALSE,0.808210371689577,0.988741473863441
"GRIK2",-0.0362386400374338,14163,FALSE,0.518840693570087,0.968868653437711
"VSIG4",-0.0362484906213207,14164,FALSE,0.739196388558969,0.98671061370522
"C15orf62",-0.0362716434188777,14165,FALSE,0.47121719557842,0.962613387123402
"AADAC",-0.0362787503264626,14166,FALSE,0.682063929902283,0.98263152052947
"PLGLB1",-0.0363038863486129,14167,FALSE,0.335779905938375,0.961953958507263
"KRT73",-0.0363150797163301,14168,FALSE,0.271402402113176,0.961953958507263
"TMEM256",-0.0363211861849297,14169,FALSE,0.783585813914281,0.988741473863441
"BLOC1S4",-0.0363567409192282,14170,FALSE,0.549766542445406,0.972817794316773
"HDAC8",-0.0363581225724647,14171,FALSE,0.420896899847001,0.962613387123402
"BBS12",-0.0363668382607281,14172,FALSE,0.45639349342669,0.962613387123402
"PLSCR4",-0.0363992125279278,14173,FALSE,0.712669350656603,0.985753432058228
"ZNF488",-0.036399694366657,14174,FALSE,0.239037780272738,0.961953958507263
"TRAIP",-0.0364001330854291,14175,FALSE,0.538761264826885,0.971231526571388
"IRX6",-0.0364108827915987,14176,FALSE,0.370202868933563,0.961953958507263
"FAM161B",-0.0364166315228993,14177,FALSE,0.514416369695286,0.968381377952991
"SYNDIG1L",-0.0364215098718564,14178,FALSE,0.429108422642819,0.962613387123402
"KRT85",-0.0364222114395467,14179,FALSE,0.0315564049955067,0.899604244252604
"SALL1",-0.0364268567578173,14180,FALSE,0.543006567913663,0.972684934367843
"FGF20",-0.036446496270416,14181,FALSE,0.482566534861943,0.963077576619953
"TCN2",-0.0364505630657979,14182,FALSE,0.693682065756868,0.98263152052947
"LCNL1",-0.0364558476376785,14183,FALSE,0.272508694914646,0.961953958507263
"MS4A15",-0.0364702332871296,14184,FALSE,0.520516169251218,0.968868653437711
"NELL2",-0.0364703160864106,14185,FALSE,0.787547694551384,0.988741473863441
"DFFB",-0.0364959373088147,14186,FALSE,0.442750356146277,0.962613387123402
"SNED1",-0.0364981096904069,14187,FALSE,0.582245557853018,0.974889403904491
"DNAH2",-0.0364981346375544,14188,FALSE,0.458644471903378,0.962613387123402
"LCN6",-0.0365242326809434,14189,FALSE,0.267271855677414,0.961953958507263
"C6orf52",-0.0365421220028221,14190,FALSE,0.688273018273814,0.98263152052947
"SPATA12",-0.0365565631259615,14191,FALSE,0.132884064645614,0.961953958507263
"TSACC",-0.0366001417709225,14192,FALSE,0.519261600685679,0.968868653437711
"EFHB",-0.0366156563208288,14193,FALSE,0.356350766683117,0.961953958507263
"APOBEC1",-0.0366177400481616,14194,FALSE,0.162098827576547,0.961953958507263
"RPL26",-0.036623060418238,14195,FALSE,0.766530146679288,0.988070096138049
"LRRIQ1",-0.0366344450481936,14196,FALSE,0.63087448247529,0.979270252996175
"NHLRC1",-0.0366422231761192,14197,FALSE,0.55852306249713,0.97322286537164
"PLCXD2",-0.0366432653788756,14198,FALSE,0.162171816499374,0.961953958507263
"SP100",-0.0366543905435597,14199,FALSE,0.683493242376668,0.98263152052947
"ABCG5",-0.0366865085507089,14200,FALSE,0.485345678667124,0.963535743091324
"METTL1",-0.0367362702120735,14201,FALSE,0.594206743373943,0.974889403904491
"ANKRD66",-0.0367485623753064,14202,FALSE,0.452439672194568,0.962613387123402
"CROCC2",-0.0367571847013953,14203,FALSE,0.275379763856042,0.961953958507263
"IFNAR2",-0.0367571985643227,14204,FALSE,0.428263957612863,0.962613387123402
"IFITM10",-0.0367635433465472,14205,FALSE,0.474608148804481,0.962613387123402
"POLR2F",-0.0368071408705677,14206,FALSE,0.603343030928349,0.974889403904491
"PROX2",-0.0368203515851352,14207,FALSE,0.339160211712788,0.961953958507263
"FLI1",-0.0368248244016891,14208,FALSE,0.70638188546166,0.984389346126369
"NOG",-0.0368274742827983,14209,FALSE,0.335517505410898,0.961953958507263
"PRDM6",-0.0368278247702644,14210,FALSE,0.360371560717556,0.961953958507263
"DNAH1",-0.0368433364428249,14211,FALSE,0.615156058127061,0.975717644309519
"FAM209A",-0.0368672017145278,14212,FALSE,0.136753182985421,0.961953958507263
"AP4S1",-0.0368802913774416,14213,FALSE,0.243214516121497,0.961953958507263
"HMSD",-0.0368940891946657,14214,FALSE,0.104752878143011,0.961953958507263
"HAAO",-0.0369045561406185,14215,FALSE,0.767770002599761,0.988070096138049
"WNT3A",-0.0369231644646495,14216,FALSE,0.521871379218136,0.968868653437711
"DHPS",-0.0369329040373234,14217,FALSE,0.591034257302753,0.974889403904491
"STXBP5L",-0.0369331409954472,14218,FALSE,0.651283495430876,0.981791940588791
"TREH",-0.0369571789936911,14219,FALSE,0.23517581655797,0.961953958507263
"METTL24",-0.036958083003132,14220,FALSE,0.466126232502,0.962613387123402
"MTBP",-0.036983533401989,14221,FALSE,0.525090552111592,0.968868653437711
"SPATA25",-0.0369893728846454,14222,FALSE,0.52347367767352,0.968868653437711
"CARD11",-0.0369906684133788,14223,FALSE,0.661270913247542,0.981791940588791
"RNF19B",-0.0369950995889559,14224,FALSE,0.6013862208765,0.974889403904491
"CPA4",-0.0370131171320969,14225,FALSE,0.309578707858361,0.961953958507263
"PRDM1",-0.037014747308914,14226,FALSE,0.696234533662338,0.98263152052947
"RPS3A",-0.0370205567655546,14227,FALSE,0.760222443806551,0.988070096138049
"GPR34",-0.0370305377387787,14228,FALSE,0.709744912974112,0.985753432058228
"FRMPD4",-0.0370471560418648,14229,FALSE,0.456031826909122,0.962613387123402
"GJB3",-0.0370523184091218,14230,FALSE,0.665045615306154,0.981929873817129
"CEND1",-0.0370554860345577,14231,FALSE,0.626697303822724,0.978425777047414
"FAM149A",-0.0370671174255004,14232,FALSE,0.744953409428296,0.987904232899193
"R3HDM2",-0.0370718550338802,14233,FALSE,0.485513591102588,0.963535743091324
"NLRP9",-0.0371153035253421,14234,FALSE,0.41393626504551,0.962613387123402
"MYO3B",-0.0371238076997585,14235,FALSE,0.29926850161995,0.961953958507263
"DNAH8",-0.0371501358903008,14236,FALSE,0.823484137939131,0.993201271685324
"FAM193A",-0.0371567482710784,14237,FALSE,0.495480746601389,0.965425622265064
"RNASE7",-0.0371574303797813,14238,FALSE,0.423182375107629,0.962613387123402
"EFNA4",-0.0371624401690598,14239,FALSE,0.712956315918471,0.985753432058228
"ATP6V0A2",-0.0371914801433759,14240,FALSE,0.407801697574183,0.962613387123402
"FAM228B",-0.0371941384768966,14241,FALSE,0.483766740890808,0.963535743091324
"BCAP29",-0.0372164481852904,14242,FALSE,0.494113826135896,0.965346771222386
"ACOT8",-0.0372253935102611,14243,FALSE,0.530790376304524,0.970119659454904
"TAP1",-0.0372302182612154,14244,FALSE,0.765304617802783,0.988070096138049
"GPBAR1",-0.0372302309343597,14245,FALSE,0.372502231550454,0.961953958507263
"BRD7",-0.0372657922718682,14246,FALSE,0.487034910074128,0.963535743091324
"CCDC175",-0.0372722645244003,14247,FALSE,0.0529995319371871,0.961137546427122
"CFAP73",-0.0372864775998934,14248,FALSE,0.554544021000178,0.972817794316773
"MFSD9",-0.0373001182445463,14249,FALSE,0.512453071977818,0.968247522012059
"FGF4",-0.0373024620121047,14250,FALSE,0.34993424443243,0.961953958507263
"IGSF23",-0.0373156658659131,14251,FALSE,0.550695541824471,0.972817794316773
"KRTAP20-2",-0.0373381025530531,14252,FALSE,0.196822516229829,0.961953958507263
"AKR1B10",-0.0373455660744136,14253,FALSE,0.667687230094641,0.982112758884219
"TYRO3",-0.0373471752808177,14254,FALSE,0.475992550548614,0.962613387123402
"ABCC11",-0.0373651314647205,14255,FALSE,0.842918378771907,0.993371139928155
"ASIC1",-0.0373879505147896,14256,FALSE,0.612912205129339,0.975247711975654
"TFF2",-0.0373903108279437,14257,FALSE,0.413827131520417,0.962613387123402
"RIPK1",-0.0374234157844584,14258,FALSE,0.412323009233295,0.962613387123402
"LIPK",-0.037423783901402,14259,FALSE,0.050295523022917,0.958910750271067
"KIFC2",-0.0374378013667416,14260,FALSE,0.803676921281031,0.988741473863441
"ZXDC",-0.037477594697056,14261,FALSE,0.543297471727053,0.972775492214869
"AP2A2",-0.0374826677393427,14262,FALSE,0.406927194809833,0.962613387123402
"PCDH15",-0.0374880039975247,14263,FALSE,0.02460734053013,0.843403251480126
"DACT3",-0.0374881081193705,14264,FALSE,0.685293395280022,0.98263152052947
"LIPM",-0.0375082619836148,14265,FALSE,0.282861426052752,0.961953958507263
"CORO1C",-0.0375257398000612,14266,FALSE,0.649008355934763,0.981712527999862
"ATG4B",-0.0375558360875257,14267,FALSE,0.541893005329595,0.971731468261936
"PLA2G15",-0.0375577230313211,14268,FALSE,0.521022092541776,0.968868653437711
"NSL1",-0.0375675692359567,14269,FALSE,0.45443652115687,0.962613387123402
"ST3GAL4",-0.0375795477308039,14270,FALSE,0.664021459980832,0.981791940588791
"NEUROD6",-0.0375818787652104,14271,FALSE,0.13120338243861,0.961953958507263
"FABP7",-0.0375901642875001,14272,FALSE,0.630194841774938,0.979075429198944
"RALGPS1",-0.0376139321734377,14273,FALSE,0.587427342319235,0.974889403904491
"NEMP2",-0.0376199011068113,14274,FALSE,0.311476358154924,0.961953958507263
"ITPKA",-0.0376585592312403,14275,FALSE,0.359641514111128,0.961953958507263
"PITPNM1",-0.0376626928810198,14276,FALSE,0.662399300704841,0.981791940588791
"RNF2",-0.0376656043038537,14277,FALSE,0.53689456471201,0.971231526571388
"OR2T8",-0.0376738289608163,14278,FALSE,0.237658051071234,0.961953958507263
"SAMD9L",-0.0376803481787835,14279,FALSE,0.718835391723856,0.98595061929778
"CCL28",-0.0376882170331538,14280,FALSE,0.662870761507931,0.981791940588791
"CPO",-0.0376903908364904,14281,FALSE,0.4235699600275,0.962613387123402
"NUAK1",-0.0376925091384457,14282,FALSE,0.694072820003067,0.98263152052947
"ZNF180",-0.0377325148340435,14283,FALSE,0.491174810322283,0.963826724588285
"PSIP1",-0.037774208439632,14284,FALSE,0.626014169883839,0.978425777047414
"SFT2D1",-0.0377744713888717,14285,FALSE,0.65427181352445,0.981791940588791
"TBCCD1",-0.0377761137631558,14286,FALSE,0.501486354283649,0.965425622265064
"SLC6A4",-0.0377795882341736,14287,FALSE,0.217553132594954,0.961953958507263
"OXER1",-0.0377796657654268,14288,FALSE,0.704305535575739,0.984387797569624
"NAGPA",-0.0377914896707003,14289,FALSE,0.509714769368496,0.967933027026925
"EMC9",-0.0378104634511534,14290,FALSE,0.654993782486536,0.981791940588791
"ABRACL",-0.0378306428637138,14291,FALSE,0.745867036432288,0.987904232899193
"AHI1",-0.0378489524170216,14292,FALSE,0.533858617855051,0.970280338578212
"MED6",-0.0378504331534937,14293,FALSE,0.338047300144222,0.961953958507263
"OR2T10",-0.0378813758558584,14294,FALSE,0.383135566241432,0.961953958507263
"CAPS2",-0.0378938080163777,14295,FALSE,0.44424906352466,0.962613387123402
"GDNF",-0.0378946492625209,14296,FALSE,0.340074015115343,0.961953958507263
"MYLK4",-0.0379045929861931,14297,FALSE,0.367260045125002,0.961953958507263
"CRYBB2",-0.0379327962213911,14298,FALSE,0.395413924995932,0.962613387123402
"PAX6",-0.0379479280311771,14299,FALSE,0.000830258326818146,0.176223604358462
"LHX3",-0.0379531627876093,14300,FALSE,0.230730889761889,0.961953958507263
"SLC7A10",-0.0379557212736916,14301,FALSE,0.283108884651148,0.961953958507263
"KCNJ14",-0.0379560790991541,14302,FALSE,0.381630862256816,0.961953958507263
"SLA2",-0.0379672227624014,14303,FALSE,0.563817275671188,0.973439125878462
"SCGB1C1",-0.037996929052859,14304,FALSE,0.162524123323636,0.961953958507263
"CXCL3",-0.0380337793723137,14305,FALSE,0.695052251643648,0.98263152052947
"LAMTOR5",-0.0380390381205338,14306,FALSE,0.640598264531163,0.980620198624705
"RNPC3",-0.0380433575646399,14307,FALSE,0.582468486902098,0.974889403904491
"CRBN",-0.0380771667384652,14308,FALSE,0.4847347514173,0.963535743091324
"SKA2",-0.0380847200473182,14309,FALSE,0.586053770277985,0.974889403904491
"ADCK5",-0.0381130121779347,14310,FALSE,0.698681132961499,0.982941951275926
"SPATA17",-0.0381181717431434,14311,FALSE,0.400676833801421,0.962613387123402
"EGR4",-0.0381225998419066,14312,FALSE,0.445681817426972,0.962613387123402
"WASHC3",-0.0381280948729974,14313,FALSE,0.57058184311399,0.973952866602945
"ETS2",-0.0381284233383434,14314,FALSE,0.776664688945589,0.988741473863441
"GLI4",-0.0381457376279384,14315,FALSE,0.698841233076165,0.982941951275926
"CDKL3",-0.0381497239088068,14316,FALSE,0.238627428611793,0.961953958507263
"SCGB2B2",-0.0381525290521697,14317,FALSE,0.221528804929093,0.961953958507263
"SCN4B",-0.038152569453991,14318,FALSE,0.615731998147186,0.975741115440425
"RLBP1",-0.0381674594171198,14319,FALSE,0.157352851832266,0.961953958507263
"CAMK2N1",-0.0381878633126211,14320,FALSE,0.856412614025562,0.993371139928155
"ATF4",-0.0382240722482985,14321,FALSE,0.574375369627347,0.974200494967498
"MANSC4",-0.0382243658377354,14322,FALSE,0.218409130399406,0.961953958507263
"HSPB2",-0.0382350487095114,14323,FALSE,0.436978368864603,0.962613387123402
"TNFAIP8",-0.0382426549021431,14324,FALSE,0.730166640123749,0.986318354041964
"CCNF",-0.0382539446882983,14325,FALSE,0.595554071903322,0.974889403904491
"PHACTR1",-0.038267631120309,14326,FALSE,0.383504000325386,0.961953958507263
"CASP8AP2",-0.0382934766299754,14327,FALSE,0.61034560428445,0.974932181681848
"PIP4K2B",-0.0383158673070332,14328,FALSE,0.448034123890302,0.962613387123402
"POGZ",-0.0383226004450576,14329,FALSE,0.566380813651009,0.973952866602945
"PNISR",-0.0383249367717986,14330,FALSE,0.687387526785498,0.98263152052947
"LMCD1",-0.0383831646998789,14331,FALSE,0.650003681425274,0.981791940588791
"SYN3",-0.0384098986464596,14332,FALSE,0.324397594102816,0.961953958507263
"SPDL1",-0.038426152447228,14333,FALSE,0.526431157853457,0.969216780600122
"FOXB1",-0.0384352976832889,14334,FALSE,0.292627716479284,0.961953958507263
"TMEM262",-0.0384378119863828,14335,FALSE,0.10726004074655,0.961953958507263
"PRLH",-0.0384392268863201,14336,FALSE,0.30747443866774,0.961953958507263
"ASIC4",-0.0384426443832615,14337,FALSE,0.203299264757261,0.961953958507263
"RMDN2",-0.0384880708940057,14338,FALSE,0.304666995616464,0.961953958507263
"RPL7A",-0.0385118421719515,14339,FALSE,0.692269671883104,0.98263152052947
"RBM25",-0.0385164328498728,14340,FALSE,0.503791148844409,0.965425622265064
"CCR8",-0.0385229603494673,14341,FALSE,0.223372627493909,0.961953958507263
"DUS2",-0.0385404095101227,14342,FALSE,0.430752477992609,0.962613387123402
"SIRT4",-0.0385453169540018,14343,FALSE,0.444798258357579,0.962613387123402
"FAM50A",-0.0385456351972895,14344,FALSE,0.639604151499983,0.980271327308636
"MCRS1",-0.0385494333591376,14345,FALSE,0.452582668632569,0.962613387123402
"OMG",-0.038556158053012,14346,FALSE,0.461055065275074,0.962613387123402
"FBXO27",-0.0386224794933132,14347,FALSE,0.710253644028858,0.985753432058228
"BTBD16",-0.0386346790719019,14348,FALSE,0.284165341089331,0.961953958507263
"UBASH3A",-0.0386360475558002,14349,FALSE,0.528733380787297,0.970119659454904
"CBLN1",-0.0386382486782156,14350,FALSE,0.403607461470064,0.962613387123402
"APOBR",-0.0386405668539958,14351,FALSE,0.673177612493885,0.982229028624857
"STK33",-0.0386408041600955,14352,FALSE,0.513253095570772,0.968247522012059
"PAH",-0.0386714459139341,14353,FALSE,0.78417682082745,0.988741473863441
"LARGE1",-0.0386741786345173,14354,FALSE,0.585702290979921,0.974889403904491
"ECSCR",-0.0386818126295183,14355,FALSE,0.706006258805583,0.984389346126369
"FAM47E",-0.0386903844666574,14356,FALSE,0.37877416203898,0.961953958507263
"RHBG",-0.0387113430243641,14357,FALSE,0.388802660637198,0.961953958507263
"PCCA",-0.0387186888461342,14358,FALSE,0.669165663371821,0.982112758884219
"TANK",-0.0387297648658986,14359,FALSE,0.545774654569894,0.972817794316773
"ACSBG2",-0.038730768070742,14360,FALSE,0.0906916454267452,0.961953958507263
"ENKUR",-0.038739609154073,14361,FALSE,0.343818208035673,0.961953958507263
"PTMS",-0.0387448450299459,14362,FALSE,0.695531740467197,0.98263152052947
"CHRNB4",-0.0387454579671039,14363,FALSE,0.0350734829126818,0.914262130190349
"EPS8L3",-0.0387514062468527,14364,FALSE,0.384810614143259,0.961953958507263
"GPR137",-0.0387584673460859,14365,FALSE,0.583522147115588,0.974889403904491
"PRR18",-0.0387816887799987,14366,FALSE,0.40765331954749,0.962613387123402
"FGFBP3",-0.0387863990040851,14367,FALSE,0.548267118626919,0.972817794316773
"BCAT1",-0.0387905168157472,14368,FALSE,0.625218512455312,0.978425777047414
"ZNF474",-0.0388003262999972,14369,FALSE,0.280520985347499,0.961953958507263
"BUB1",-0.0388315539881205,14370,FALSE,0.675950043497823,0.982229028624857
"ZDHHC1",-0.0388425164720925,14371,FALSE,0.662540528016472,0.981791940588791
"CUZD1",-0.0388478352913409,14372,FALSE,0.0244289329495747,0.843403251480126
"UBAP1L",-0.0388498898916241,14373,FALSE,0.544591282558581,0.972817794316773
"EGF",-0.0388600945839872,14374,FALSE,0.71905301528034,0.98595061929778
