"Gene","log2FC","rank","in_gene_set"
"BMP2K",0.0106754021598472,7653,FALSE
"SOSTDC1",0.0106670604130745,7654,FALSE
"TMC1",0.0106654727825157,7655,FALSE
"PCDHA4",0.0106612932198481,7656,FALSE
"MIIP",0.0106484561517215,7657,FALSE
"MRPS14",0.0106310907943143,7658,FALSE
"ZNF234",0.010629680921395,7659,FALSE
"JAKMIP3",0.0106168754165827,7660,FALSE
"CD47",0.0106166575654765,7661,FALSE
"XKRX",0.0106155439176151,7662,FALSE
"LZTS1",0.0106137954224916,7663,FALSE
"VIPR2",0.0106068887182867,7664,FALSE
"PUM3",0.0106039525787707,7665,FALSE
"ADAL",0.0106003720109973,7666,FALSE
"MRPS7",0.0105812838907289,7667,FALSE
"INPP5J",0.0105518879744158,7668,FALSE
"AXIN2",0.0105404392263115,7669,FALSE
"MCUR1",0.0105144512642354,7670,FALSE
"LSM14A",0.0104968326189141,7671,FALSE
"PRKAG1",0.0104962896608534,7672,FALSE
"PPIP5K1",0.0104958129292836,7673,FALSE
"DPP6",0.0104866664389299,7674,FALSE
"HEATR5A",0.0104631295008184,7675,FALSE
"FRAT1",0.0104534103218081,7676,FALSE
"FASTKD1",0.0104514280867756,7677,FALSE
"MFF",0.0104498982696501,7678,FALSE
"CTNNA1",0.0104213341194903,7679,FALSE
"KCNH4",0.0104050352869761,7680,FALSE
"INPP1",0.0103920215718609,7681,FALSE
"CBX8",0.0103916873572913,7682,FALSE
"CNKSR2",0.0103908910668459,7683,FALSE
"ISYNA1",0.0103781412141157,7684,FALSE
"MAPKAPK5",0.0103724365598774,7685,FALSE
"CFAP36",0.0103723231114019,7686,FALSE
"C6orf47",0.0103510405456597,7687,FALSE
"TMEM263",0.0103452165482665,7688,FALSE
"MMP1",0.010332158389035,7689,FALSE
"PDCD11",0.0103298002136163,7690,FALSE
"STBD1",0.0103165534582097,7691,FALSE
"SLC7A6",0.010313289018748,7692,FALSE
"RAVER2",0.0103047758786494,7693,FALSE
"SLC9A4",0.0102947810651049,7694,FALSE
"GATA1",0.0102759206260832,7695,FALSE
"DDX27",0.0102738133802758,7696,FALSE
"SMIM21",0.0102723389198722,7697,FALSE
"NTSR2",0.0102702884070522,7698,FALSE
"MTHFSD",0.010264849833312,7699,FALSE
"CPHXL",0.0102487048933631,7700,FALSE
"POGLUT1",0.0102472650985366,7701,FALSE
"HAX1",0.0102439104908996,7702,FALSE
"CHP2",0.0102344714060619,7703,FALSE
"ATPAF2",0.0102329074395828,7704,FALSE
"LRRC49",0.0102156935844144,7705,FALSE
"DDX23",0.0101834646266035,7706,FALSE
"LEKR1",0.0101717454956022,7707,FALSE
"HNRNPCL2",0.0101534150555234,7708,FALSE
"AVPR2",0.0101513154488051,7709,FALSE
"ZNF454",0.0101242061268996,7710,FALSE
"C2orf16",0.010114242109987,7711,FALSE
"REP15",0.0101117336336773,7712,FALSE
"PAM16",0.0100928650575409,7713,FALSE
"ABTB2",0.0100924380507432,7714,FALSE
"CHRDL2",0.0100899436152451,7715,FALSE
"NAIP",0.0100677247574306,7716,FALSE
"FHDC1",0.0100623741471355,7717,FALSE
"RNASEL",0.0100571779386527,7718,FALSE
"BMP7",0.010022143806568,7719,FALSE
"ZNF267",0.0100195378573902,7720,FALSE
"PEX5",0.0100185608899799,7721,FALSE
"AGXT",0.0100165495422927,7722,FALSE
"AASDHPPT",0.0100063360615223,7723,FALSE
"SLC35E2B",0.00999901813020099,7724,TRUE
"C16orf71",0.00997512625529218,7725,FALSE
"ARHGEF7",0.00997456362002458,7726,FALSE
"TMEM141",0.00996016496153729,7727,FALSE
"MORN4",0.00995710813532336,7728,FALSE
"ABCC1",0.00995081668193976,7729,FALSE
"SYT17",0.0099500288500467,7730,FALSE
"ARMC4",0.00993833624140916,7731,FALSE
"LDAH",0.00993605222126903,7732,FALSE
"USP39",0.00993530368517614,7733,FALSE
"C20orf202",0.0099349095381232,7734,FALSE
"AAR2",0.00992484166819185,7735,FALSE
"EZH1",0.00989705965326726,7736,FALSE
"GBA2",0.00988397501219396,7737,FALSE
"OLA1",0.00988128434767699,7738,FALSE
"LRRC3B",0.00985834934519164,7739,FALSE
"VTA1",0.00984946775036644,7740,FALSE
"TMEM139",0.0098378239778811,7741,FALSE
"PIP5K1A",0.00982754774706196,7742,FALSE
"SGO2",0.00979348331699104,7743,FALSE
"DYRK1A",0.00979077547165197,7744,FALSE
"PGBD4",0.00978811230935783,7745,FALSE
"C7orf25",0.00977742219117395,7746,FALSE
"TUBA1C",0.009760497262298,7747,FALSE
"ZSCAN31",0.00975827997513679,7748,FALSE
"ZNF280B",0.00975549776609963,7749,FALSE
"CDH22",0.00972462961118581,7750,FALSE
"POLR2D",0.00972420482814806,7751,FALSE
"CTNNA3",0.0097171025741655,7752,FALSE
"ADGRG7",0.00969241332364416,7753,FALSE
"PSPC1",0.0096889844495216,7754,FALSE
"MSS51",0.00968497090579501,7755,FALSE
"MBD4",0.00968039850624525,7756,FALSE
"FUNDC2",0.0096755583572361,7757,FALSE
"ANKRD26",0.00966056528974713,7758,FALSE
"EIF5A2",0.00965700801805169,7759,FALSE
"ZNF613",0.00965613596016945,7760,FALSE
"SOX3",0.00964743576790021,7761,FALSE
"RASA4B",0.00963582885477526,7762,FALSE
"SPACA5",0.00963490432683484,7763,FALSE
"AUNIP",0.00963283965986528,7764,FALSE
"RMND5B",0.00962755621887101,7765,FALSE
"LHFPL1",0.00961063760914432,7766,FALSE
"WFDC10A",0.00959162922568766,7767,FALSE
"BRINP3",0.00959087482769472,7768,FALSE
"GSTM4",0.00958630854370957,7769,FALSE
"COX19",0.00957823395391588,7770,FALSE
"MATK",0.00957138910487432,7771,FALSE
"INA",0.00955972831653107,7772,FALSE
"RHOJ",0.00955145464944707,7773,FALSE
"DOLPP1",0.0095327636018494,7774,FALSE
"DSTYK",0.00952653681943438,7775,FALSE
"KIF21B",0.00948970376211045,7776,FALSE
"EPB41L5",0.00946128426791537,7777,FALSE
"SRSF1",0.00945526868849988,7778,FALSE
"NPC1",0.00945131621694051,7779,FALSE
"MMS19",0.00944320493129069,7780,FALSE
"ATP13A3",0.00944161344421168,7781,FALSE
"ZNF32",0.0094346114272259,7782,FALSE
"ZNF625",0.00942771243920393,7783,FALSE
"PCBP4",0.00942247848988309,7784,FALSE
"CNGB3",0.00941670698146869,7785,FALSE
"FCHO1",0.00941207368467989,7786,FALSE
"SRRM4",0.00941204603303306,7787,FALSE
"COX8C",0.00939768868202899,7788,FALSE
"PQBP1",0.00939564542610416,7789,FALSE
"CTAG1A",0.00936785274096861,7790,FALSE
"SPAAR",0.0093556854433049,7791,FALSE
"KCNG4",0.0093454160954932,7792,FALSE
"SHC4",0.00933275393567198,7793,FALSE
"TPPP2",0.00932722494906843,7794,FALSE
"CYFIP2",0.00929620348136995,7795,FALSE
"DUSP28",0.00926120408315589,7796,FALSE
"BSCL2",0.00924427391764593,7797,FALSE
"DOK4",0.00924357837431122,7798,FALSE
"ESD",0.00923971072821228,7799,FALSE
"PATE3",0.00923142966858236,7800,FALSE
"GLRX2",0.00923048487124722,7801,FALSE
"CCNB3",0.00921179108168382,7802,FALSE
"MAGED2",0.00921073683169915,7803,FALSE
"VIPR1",0.0091772733324107,7804,FALSE
"GCNT7",0.00916450279436082,7805,FALSE
"PANX1",0.00915680673291597,7806,FALSE
"XAGE1A",0.00912187471226459,7807,FALSE
"CTPS2",0.00911259393026764,7808,FALSE
"ARMCX5",0.00910179916539189,7809,FALSE
"SF3B5",0.0090789249092591,7810,FALSE
"NDUFB6",0.00907571410174057,7811,FALSE
"TNFSF14",0.00907124342452897,7812,FALSE
"TGFB1I1",0.00906874607866204,7813,FALSE
"TRIP10",0.0090505370740277,7814,FALSE
"VAMP5",0.0090348311784032,7815,FALSE
"WWC2",0.0090243244742465,7816,FALSE
"HAS3",0.00902090273410017,7817,FALSE
"HAND2",0.00901974201654521,7818,FALSE
"PTGER2",0.00901687987601063,7819,FALSE
"KCP",0.00901031479256528,7820,FALSE
"MISP3",0.00900782940130807,7821,FALSE
"RPGR",0.00900199364138432,7822,FALSE
"ISY1",0.00899086635209478,7823,FALSE
"ITGB1BP2",0.00896935397381049,7824,FALSE
"ZNF431",0.00896757331483777,7825,FALSE
"ANKZF1",0.00896423659835532,7826,FALSE
"EML1",0.0089604334317881,7827,FALSE
"PWWP2A",0.00895999017761184,7828,FALSE
"RASD1",0.00894904993001866,7829,FALSE
"MLH3",0.00893758428244951,7830,FALSE
"C8orf34",0.00892040852267006,7831,FALSE
"LANCL3",0.0089170198577547,7832,FALSE
"WDR75",0.00891199473127058,7833,FALSE
"MPP3",0.0089057682482363,7834,FALSE
"PIEZO2",0.00888436259227421,7835,FALSE
"FAM136A",0.00887885961849744,7836,FALSE
"DEFA5",0.00886333096938252,7837,FALSE
"LSM7",0.00885621583748808,7838,FALSE
"HNRNPL",0.0088289088760094,7839,FALSE
"NCSTN",0.00882784553518778,7840,FALSE
"CBR3",0.00882434401885002,7841,FALSE
"ZNF574",0.00882111670768948,7842,FALSE
"ATP6V1C1",0.00880515983699892,7843,FALSE
"AQP7",0.00880072762295761,7844,FALSE
"DHRSX",0.0087928468821814,7845,FALSE
"SUV39H1",0.00879025113804821,7846,FALSE
"COX8A",0.00878132215118832,7847,FALSE
"UBE2Q2",0.00877529479992045,7848,FALSE
"PCDH12",0.0087571321966371,7849,FALSE
"SERF1A",0.00875043576240366,7850,FALSE
"XKR8",0.00873897581488303,7851,FALSE
"IGF2BP2",0.00873732577571928,7852,FALSE
"SSH2",0.00873494490673732,7853,FALSE
"ZNF100",0.00873056206260392,7854,FALSE
"PLEKHA1",0.0087214995439413,7855,FALSE
"ELP3",0.00868582525389971,7856,FALSE
"MAN2A2",0.00867013557928553,7857,FALSE
"CSTF2",0.0086677856135462,7858,FALSE
"RECK",0.00864872165871788,7859,FALSE
"NFX1",0.00861275087218116,7860,FALSE
"ARL8A",0.00860719311895242,7861,FALSE
"ZFR2",0.00860546581738227,7862,FALSE
"GLB1",0.00858969590418912,7863,FALSE
"ADSL",0.00857501926361914,7864,FALSE
"SMIM5",0.00856170528340217,7865,FALSE
"KCNK3",0.00854807060459195,7866,FALSE
"POP5",0.00854627798546126,7867,FALSE
"C11orf97",0.00854067432395605,7868,FALSE
"SLC24A4",0.00851465700985202,7869,FALSE
"CPNE7",0.0085100652477017,7870,FALSE
"SPZ1",0.00850786850041116,7871,FALSE
"MOB3C",0.00850501645086776,7872,FALSE
"CCDC34",0.00850314883866421,7873,FALSE
"METAP1",0.00849580703700692,7874,FALSE
"SPATA24",0.00849153972544991,7875,FALSE
"FLOT2",0.00846481769090968,7876,FALSE
"BDNF",0.00845501027597906,7877,FALSE
"NDRG3",0.00844847680105865,7878,FALSE
"DLST",0.00844765055999019,7879,FALSE
"GLCCI1",0.00843860048738398,7880,FALSE
"AMER3",0.00843733942746785,7881,FALSE
"IL1RAP",0.00843667280060489,7882,FALSE
"OIT3",0.00843027113835268,7883,FALSE
"KIAA1958",0.00842288233319888,7884,FALSE
"TCEA2",0.00841774207799162,7885,FALSE
"PIGT",0.00840627534950489,7886,FALSE
"XPOT",0.00840022605683099,7887,FALSE
"C9",0.0083907019286652,7888,FALSE
"TMC3",0.00838873771661885,7889,FALSE
"N4BP3",0.00838295380775056,7890,FALSE
"WRAP53",0.00837741460386643,7891,FALSE
"DNAH11",0.00835923993727622,7892,FALSE
"YY1",0.00835847435618131,7893,FALSE
"FRMD3",0.00835841426266648,7894,FALSE
"PCLO",0.00832766558056208,7895,FALSE
"CADM4",0.00831992060179854,7896,FALSE
"RCC2",0.00831633370378881,7897,FALSE
"EEF1AKMT1",0.00830561364264693,7898,FALSE
"THAP11",0.00830242335720444,7899,FALSE
"SPRTN",0.00829393702820225,7900,FALSE
"OR2AE1",0.00829277296473215,7901,FALSE
"TRIM43B",0.00826801070426146,7902,FALSE
"GGACT",0.00826202774164009,7903,FALSE
"IQCF5",0.00825222799498633,7904,FALSE
"MFN1",0.00824355903815288,7905,FALSE
"CALM2",0.00823133759430394,7906,FALSE
"TBC1D19",0.00821432544508371,7907,FALSE
"GANC",0.00821000262850968,7908,FALSE
"POTEF",0.00820649327986536,7909,FALSE
"FGFR4",0.00820496225522505,7910,FALSE
"NOP58",0.00819774541726037,7911,FALSE
"ZNF699",0.00819102545017736,7912,FALSE
"C19orf47",0.00818858323084237,7913,FALSE
"NSF",0.00817495259655754,7914,FALSE
"PPIL1",0.00814786780274357,7915,FALSE
"CELSR2",0.00814635825561694,7916,FALSE
"TMEM61",0.00811812580106053,7917,FALSE
"ZNF578",0.00811695302309978,7918,FALSE
"CAPNS2",0.00811616736354226,7919,FALSE
"UTS2R",0.00811327344700608,7920,FALSE
"EDC4",0.00810517230285956,7921,FALSE
"MTFR1",0.00810290245262513,7922,FALSE
"STPG2",0.00809961842682,7923,FALSE
"ITGA4",0.00807252089948807,7924,FALSE
"SPTAN1",0.00807195870621324,7925,FALSE
"BOLA3",0.00806774773237429,7926,FALSE
"C1D",0.00806230251447992,7927,FALSE
"ATP6V0A4",0.00803970913054064,7928,FALSE
"ADORA2B",0.00803473639330554,7929,FALSE
"TAMM41",0.00803247187069078,7930,FALSE
"PRTG",0.0080160023450698,7931,FALSE
"WRNIP1",0.00801226592288096,7932,FALSE
"LAMB2",0.00800939527284061,7933,FALSE
"AXL",0.00800916894807058,7934,FALSE
"TPST2",0.00799650763618365,7935,FALSE
"ABCC6",0.00797601455909769,7936,FALSE
"C3orf18",0.00796378822243571,7937,FALSE
"RELL1",0.00793437068417013,7938,FALSE
"UBQLNL",0.00792548116719172,7939,FALSE
"SSU72P8",0.00791960454071241,7940,FALSE
"NPBWR1",0.00791432947298301,7941,FALSE
"GCSAM",0.00791417087602719,7942,FALSE
"TIPRL",0.00791255976245431,7943,FALSE
"HIVEP1",0.00789678005259731,7944,FALSE
"KCNJ16",0.00789321036829499,7945,FALSE
"PCDHGA12",0.00788616271421777,7946,FALSE
"STARD4",0.00787832014280676,7947,FALSE
"ADAM23",0.00787762955335219,7948,FALSE
"POU5F1B",0.00787600493778562,7949,FALSE
"GRHL3",0.00787577241713944,7950,FALSE
"TSLP",0.00785211516640594,7951,FALSE
"SESTD1",0.0078268699966122,7952,FALSE
"ZSWIM1",0.00778855747034601,7953,FALSE
"TXNL1",0.00778362034571911,7954,FALSE
"ATG7",0.00777309402940718,7955,FALSE
"RNASEK",0.00776914178727495,7956,FALSE
"USP3",0.00776304265519823,7957,FALSE
"ARMC8",0.0077412983045857,7958,FALSE
"MRGBP",0.00772643466089118,7959,FALSE
"FAM86B2",0.00771980466147362,7960,FALSE
"RFXAP",0.00768850788454367,7961,FALSE
"SLC4A3",0.00767924456468805,7962,FALSE
"SPIDR",0.00767754557755973,7963,FALSE
"RRAGB",0.00766236231255979,7964,FALSE
"ZNF17",0.00766175520259749,7965,FALSE
"CYP11A1",0.00759963891696694,7966,FALSE
"TPP2",0.00758202351981163,7967,FALSE
"TOX4",0.00757528751927783,7968,FALSE
"LAMA1",0.00757361406385354,7969,FALSE
"FAM124B",0.00754350749255833,7970,FALSE
"DGKG",0.00754333610182251,7971,FALSE
"CCDC192",0.0075144841459836,7972,FALSE
"FAM98B",0.00751420052130447,7973,FALSE
"ASGR1",0.00751303128783787,7974,FALSE
"ZNF181",0.00750709226082336,7975,FALSE
"TRIM44",0.00748919882602062,7976,FALSE
"HVCN1",0.00747274540256571,7977,FALSE
"CDK8",0.00746443046840239,7978,FALSE
"WDR36",0.00744068099815509,7979,FALSE
"PLCD4",0.00743737161961122,7980,FALSE
"PSMB1",0.00742732554134218,7981,FALSE
"BCL2A1",0.00741507546039544,7982,FALSE
"PVRIG",0.00741489342958668,7983,FALSE
"RPS6KA6",0.00741376742884503,7984,FALSE
"DLG2",0.00740390135537228,7985,FALSE
"EIF1B",0.00738757704838555,7986,FALSE
"GALNT9",0.00736973659057377,7987,FALSE
"PKD2L2",0.00736074266223447,7988,FALSE
"DDX31",0.00732410479624335,7989,FALSE
"GP6",0.00731088630844484,7990,FALSE
"JAK3",0.00730990896685135,7991,FALSE
"SHE",0.00730465317607809,7992,FALSE
"POLR2L",0.0073014095740529,7993,FALSE
"CCDC27",0.00729757411688514,7994,FALSE
"ZNF444",0.00729311011897948,7995,FALSE
"TICRR",0.00728283687193154,7996,FALSE
"MROH9",0.00728228463916027,7997,FALSE
"PCDHGA9",0.00727563250726243,7998,FALSE
"RSPH14",0.00727319146210142,7999,FALSE
"LCE1C",0.00726630624726561,8000,FALSE
"TDRD6",0.00725713168560249,8001,FALSE
"LSM8",0.00723045099684771,8002,FALSE
"HSD17B1",0.00722601251438348,8003,FALSE
"ANGPTL5",0.00721640294978997,8004,FALSE
"MATN1",0.00721348556691423,8005,FALSE
"CCIN",0.00720790475953366,8006,FALSE
"MLC1",0.00719993670962571,8007,FALSE
"SLC25A17",0.00719340566515481,8008,FALSE
"CUX2",0.0071779969623349,8009,FALSE
"GCNT4",0.00715879097776562,8010,FALSE
"HTN3",0.00714504874616076,8011,FALSE
"FAM204A",0.00714331925208822,8012,FALSE
"PPP1R8",0.00714198093444374,8013,FALSE
"RBM34",0.00711433957953833,8014,FALSE
"SMIM8",0.00709011056980713,8015,FALSE
"COPS5",0.00707023804286599,8016,FALSE
"PRRG3",0.00706607598600377,8017,FALSE
"ELP2",0.0070585523160358,8018,FALSE
"MCM10",0.00704358652189296,8019,FALSE
"KRT4",0.00703819818151652,8020,FALSE
"TMEM199",0.00701167871262331,8021,FALSE
"CENPO",0.007009742945987,8022,FALSE
"TCL1A",0.00700890383035402,8023,FALSE
"NLRC4",0.00699480038563455,8024,FALSE
"DEGS1",0.00698682383338145,8025,FALSE
"DEF8",0.00696372717646465,8026,FALSE
"PRND",0.00694294730864845,8027,FALSE
"SHCBP1L",0.00693950856781306,8028,FALSE
"RGMA",0.00693856891173261,8029,FALSE
"TCF23",0.00693614904561507,8030,FALSE
"SYDE1",0.00691755918582615,8031,FALSE
"LRRTM1",0.0069133580469618,8032,FALSE
"ZC2HC1C",0.00691021638137945,8033,FALSE
"CYP3A43",0.00688884197366396,8034,FALSE
"ZCWPW2",0.00688577646473687,8035,FALSE
"FAR1",0.00687634123655823,8036,FALSE
"GNPAT",0.00687363562164034,8037,FALSE
"IRF2BP1",0.00687007586067168,8038,FALSE
"GHDC",0.00686791961400468,8039,FALSE
"PCIF1",0.00685797759639373,8040,FALSE
"NKRF",0.00685505427291533,8041,FALSE
"ZNF101",0.00684724843110818,8042,FALSE
"B4GALT2",0.00684362617225798,8043,FALSE
"ANXA9",0.00683852739877899,8044,FALSE
"TMEM161B",0.0068347333870582,8045,FALSE
"FKRP",0.00682503385377409,8046,FALSE
"PLIN2",0.00681991856285924,8047,FALSE
"BIVM",0.00680011752168141,8048,FALSE
"MMADHC",0.00678402886477425,8049,FALSE
"ACTR3",0.00676595721541151,8050,FALSE
"TREML2",0.0067577809617452,8051,FALSE
"CLNS1A",0.0067498106403594,8052,FALSE
"HERPUD2",0.0067355260953339,8053,FALSE
"SUPT7L",0.00673363872806076,8054,FALSE
"FAHD2B",0.00672672250874973,8055,FALSE
"INTS13",0.00672317043477832,8056,FALSE
"SPDYE2B",0.00670635311925458,8057,FALSE
"SCAF8",0.00669914520051273,8058,FALSE
"HTR6",0.00669713649631198,8059,FALSE
"NT5C1B",0.00668354971675181,8060,FALSE
"ANKRD44",0.00667352312796343,8061,FALSE
"ZNF674",0.0066667679391289,8062,FALSE
"ZGPAT",0.00666601850263215,8063,FALSE
"RPUSD2",0.00666051056082484,8064,FALSE
"ZNF35",0.0066541199311474,8065,FALSE
"NKX2-2",0.00665242539663624,8066,FALSE
"KRBA2",0.00665211320713688,8067,FALSE
"HBG1",0.00663045053081898,8068,FALSE
"DNAJC19",0.00662907584850814,8069,FALSE
"HLA-E",0.00662049319535196,8070,FALSE
"CDNF",0.00660918470530181,8071,FALSE
"TXLNA",0.0066087279700513,8072,FALSE
"IDH3B",0.00659217180138949,8073,FALSE
"BAIAP2L1",0.00659083472163591,8074,FALSE
"C1orf50",0.00658156746754379,8075,FALSE
"ZNF747",0.00657453842441935,8076,FALSE
"DHDDS",0.00657194051333665,8077,FALSE
"GANAB",0.00656300630934137,8078,FALSE
"SMC1B",0.00655876526841542,8079,FALSE
"GPR135",0.00655235099751872,8080,FALSE
"SLITRK5",0.00653156508864206,8081,FALSE
"ADAD2",0.00650858684570958,8082,FALSE
"IPO13",0.00650261795333584,8083,FALSE
"SNX33",0.0064872115063106,8084,FALSE
"EPHB1",0.00648104613259076,8085,FALSE
"PEX12",0.00646172367496511,8086,FALSE
"ZNF577",0.0064595469198645,8087,FALSE
"CDK5RAP2",0.0064332959845963,8088,FALSE
"AJAP1",0.00643299296888275,8089,FALSE
"UEVLD",0.00642367200802063,8090,FALSE
"RNF212",0.00642170120429619,8091,FALSE
"SERPINB9",0.00641859401671363,8092,FALSE
"BRWD1",0.0064039603937327,8093,FALSE
"GAREM2",0.00639673834661436,8094,FALSE
"AMTN",0.00636816348300717,8095,FALSE
"GYG2",0.00636637603129842,8096,FALSE
"AFF2",0.00635917851443979,8097,FALSE
"FBXL13",0.00635187489028299,8098,FALSE
"RND2",0.00634364038783297,8099,FALSE
"MRPL58",0.00634062268925373,8100,FALSE
"IVNS1ABP",0.00632935376371835,8101,FALSE
"ITGA9",0.00632577255275213,8102,FALSE
"WDR17",0.00631951321697022,8103,FALSE
"RPSA",0.00629297364348069,8104,FALSE
"ZNF586",0.0062813442667804,8105,FALSE
"CCDC13",0.00627123304950561,8106,FALSE
"RPS14",0.00625751756708226,8107,FALSE
"FOXI1",0.00625738779158225,8108,FALSE
"CLEC6A",0.00624312523256299,8109,FALSE
"MTFR2",0.006223208269171,8110,FALSE
"NETO1",0.00621989279751511,8111,FALSE
"EREG",0.006206707764805,8112,FALSE
"MAGEA2",0.00620306495393606,8113,FALSE
"NCAPD2",0.00619508959433235,8114,FALSE
"UBE2B",0.00619266492892567,8115,FALSE
"ANKRD53",0.00619189522883673,8116,FALSE
"IGFL1",0.0061855916496823,8117,FALSE
"UGT1A8",0.00616999767866123,8118,FALSE
"AADACL4",0.00614229910779753,8119,FALSE
"ST8SIA4",0.00612782357214492,8120,FALSE
"OTUB1",0.00612712181899955,8121,FALSE
"TMEM213",0.00610792649188109,8122,FALSE
"SIRT5",0.00609876808474152,8123,FALSE
"MGMT",0.00609514614287576,8124,FALSE
"SLC19A3",0.00609111677719737,8125,FALSE
"CEP72",0.00608659476724194,8126,FALSE
"CBY3",0.0060845767053741,8127,FALSE
"FAM110D",0.0060805536592462,8128,FALSE
"CYB5R4",0.00607811748096698,8129,FALSE
"GRAPL",0.0060720779270448,8130,FALSE
"AGTPBP1",0.00607096520470751,8131,FALSE
"PIWIL4",0.00606962867729854,8132,FALSE
"ITIH6",0.00606907222519382,8133,FALSE
"STARD10",0.00606131012893574,8134,FALSE
"HS2ST1",0.00605876470203093,8135,FALSE
"FHL2",0.00604891830194054,8136,FALSE
"MRPS28",0.00602379946819109,8137,FALSE
"MAP3K7",0.00601881447451769,8138,FALSE
"HOXA7",0.00601712773929375,8139,FALSE
"FAM131A",0.00598966631082187,8140,FALSE
"SPTA1",0.00598469763259052,8141,FALSE
"LYPD2",0.00597225634223043,8142,FALSE
"RNF133",0.00597170606950498,8143,FALSE
"SECISBP2",0.00596715309091689,8144,FALSE
"USP27X",0.00596514755106425,8145,FALSE
"LMAN2L",0.00595327192378736,8146,FALSE
"ZNF584",0.005949972732465,8147,FALSE
"WSB2",0.00594629771908739,8148,FALSE
"FNDC9",0.00593830954708941,8149,FALSE
"DCAF5",0.00591521844747334,8150,FALSE
"OCEL1",0.00590497933163459,8151,FALSE
"DLC1",0.00589455340861345,8152,FALSE
"RPRD1B",0.00588828541776865,8153,FALSE
"POT1",0.00587158165102686,8154,FALSE
"MAGEA2B",0.0058674008525618,8155,FALSE
"PER3",0.00586683591165382,8156,FALSE
"PAK1",0.00585130312838089,8157,FALSE
"TRPV6",0.00584492831847871,8158,FALSE
"MRPS22",0.00583076804100635,8159,FALSE
"SSNA1",0.0058216008384937,8160,FALSE
"NDUFAF5",0.00579245044544985,8161,FALSE
"PLEKHD1",0.00579147120953027,8162,FALSE
"SHCBP1",0.00577947865096851,8163,FALSE
"UCP3",0.00574265582852984,8164,FALSE
"HOXA13",0.00573476361864644,8165,FALSE
"BIN3",0.00572368632091402,8166,FALSE
"CHCHD7",0.0057146656055882,8167,FALSE
"ZNF93",0.00570553705094934,8168,FALSE
"HPR",0.00568008922679719,8169,FALSE
"PHF5A",0.00567773814705141,8170,FALSE
"GIMAP1",0.00567420502430771,8171,FALSE
"AK6",0.00566902251129697,8172,FALSE
"WDR5",0.00565176968138115,8173,FALSE
"TEC",0.00564628740114004,8174,FALSE
"USP42",0.00563629143312427,8175,FALSE
"AMDHD2",0.00563275008735875,8176,FALSE
"ANKMY2",0.00562971527189493,8177,FALSE
"DEPDC1",0.00562682062668429,8178,FALSE
"GABARAPL2",0.00562385900234652,8179,FALSE
"SIRPD",0.00561127979679527,8180,FALSE
"SYNGR3",0.00561114379400451,8181,FALSE
"TMEM53",0.0055957139710554,8182,FALSE
"TARM1",0.00558252681656519,8183,FALSE
"BUD31",0.00557982956110514,8184,FALSE
"RASGRF2",0.00556611518847416,8185,FALSE
"TAS1R3",0.00556532028365336,8186,FALSE
"C3orf49",0.00556220657800713,8187,FALSE
"C1orf35",0.00556089217720723,8188,FALSE
"ARHGAP45",0.00555736456157119,8189,FALSE
"GDF2",0.00553663281054658,8190,FALSE
"CD207",0.00552595804786737,8191,FALSE
"MAP3K14",0.00552095045171597,8192,FALSE
"CACNA1D",0.0055041199628334,8193,FALSE
"ALG5",0.00547038891723339,8194,FALSE
"CGNL1",0.00546570557764614,8195,FALSE
"CHAC1",0.00545779616092701,8196,FALSE
"MCM9",0.00545546215671222,8197,FALSE
"BMP10",0.00545293351381558,8198,FALSE
"LRRC27",0.00545278177956288,8199,FALSE
"FERMT1",0.00543485880019867,8200,FALSE
"ZNF683",0.00543096673978405,8201,FALSE
"OR7C1",0.00542169859109133,8202,FALSE
"NUSAP1",0.00541173498543124,8203,FALSE
"PRDX2",0.00540224359064911,8204,FALSE
"FANCB",0.0053948026115575,8205,FALSE
"SNRNP40",0.00539380004268164,8206,FALSE
"TBL3",0.00539314978792005,8207,FALSE
"NPIPA5",0.00537866442957169,8208,FALSE
"PVR",0.00534493893568833,8209,FALSE
"PTBP1",0.00533144346824166,8210,FALSE
"FAM163A",0.00532623331964767,8211,FALSE
"CSMD1",0.00532392026938808,8212,FALSE
"LCE3D",0.00530018555778438,8213,FALSE
"ELF4",0.00528292419369447,8214,FALSE
"RBBP9",0.0052796911294144,8215,FALSE
"PIK3CG",0.0052722113494853,8216,FALSE
"HECA",0.00526290677213215,8217,FALSE
"MIS18BP1",0.00524521254876653,8218,FALSE
"NHLRC4",0.0052400287373473,8219,FALSE
"WFDC11",0.00522392360219361,8220,FALSE
"MYPOP",0.0051906576127867,8221,FALSE
"SEMA4D",0.00517743172799134,8222,FALSE
"CDK19",0.00517509305046104,8223,FALSE
"PGAP1",0.005168290445281,8224,FALSE
"RASIP1",0.00516786285798143,8225,FALSE
"ORMDL1",0.00514708656042773,8226,FALSE
"ZRANB2",0.00514280405204914,8227,FALSE
"DHODH",0.00513439830904905,8228,FALSE
"TMEM232",0.00510296181404823,8229,FALSE
"MED16",0.00509430900366237,8230,FALSE
"TFR2",0.00508371776945793,8231,FALSE
"ZBTB37",0.00507183399660427,8232,FALSE
"MAPKAPK3",0.00506106407400964,8233,FALSE
"KLHL1",0.00505478169471636,8234,FALSE
"CD300LG",0.00503684739380575,8235,FALSE
"ATG12",0.00503673114088032,8236,FALSE
