"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category","GeneRatioNum","BgRatioNum"
"BP","GO:0009152","purine ribonucleotide biosynthetic process","16/457","157/18805",0.101910828025478,4.19350792345538,6.34147886754198,1.45832307337967e-06,0.000228956722520608,0.000221051076385971,"ATP5MC2/APRT/NDUFS6/NDUFB10/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",16,"BP",0.0350109409190372,0.0083488433927147
"BP","GO:0045333","cellular respiration","20/457","245/18805",0.0816326530612245,3.35908542848211,5.86579093263216,2.50241504300885e-06,0.000374803468253274,0.000361861880177482,"NDUFS6/MT-CO3/NDUFB10/NDUFB11/SDHAF2/MT-ATP6/CHCHD10/NDUFB9/ETFB/ARL2/UQCC3/NDUFB7/MT-CYB/MT-CO1/MT-ND2/MT-CO2/MT-ND1/ATP5F1D/UCN/MT-ND6",20,"BP",0.0437636761487965,0.013028449880351
"BP","GO:0022900","electron transport chain","14/457","127/18805",0.110236220472441,4.536087803029,6.3102791362324,2.60430898612582e-06,0.000374803468253274,0.000361861880177482,"NDUFS6/MT-CO3/NDUFB10/SDHAF2/NDUFB9/ETFB/UQCC3/NDUFB7/MT-CYB/MT-CO1/MT-ND2/MT-CO2/MT-ND1/MT-ND6",14,"BP",0.0306345733041575,0.00675352299920234
"BP","GO:0009260","ribonucleotide biosynthetic process","16/457","173/18805",0.092485549132948,3.80566904036124,5.85084521921411,5.20952233444552e-06,0.000693431903116776,0.000669488394561286,"ATP5MC2/APRT/NDUFS6/NDUFB10/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",16,"BP",0.0350109409190372,0.0091996809359213
"BP","GO:0042776","proton motive force-driven mitochondrial ATP synthesis","10/457","68/18805",0.147058823529412,6.05129360278028,6.5856082957696,5.36641422232373e-06,0.000693431903116776,0.000669488394561286,"NDUFS6/NDUFB10/NDUFB11/MT-ATP6/NDUFB9/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6",10,"BP",0.0218818380743982,0.00361605955862802
"BP","GO:0006163","purine nucleotide metabolic process","28/457","448/18805",0.0625,2.57179978118162,5.31403282308464,5.42057364914677e-06,0.000693431903116776,0.000669488394561286,"ATP5MC2/SLC25A11/DCXR/APRT/SIRT6/NAPRT/NNMT/MLST8/NDUFS6/SULT2B1/NDUFB10/GALK1/NDUFB11/FDXR/MT-ATP6/GUK1/ATP5MC1/NDUFB9/ITPA/ARL2/UQCC3/NDUFB7/PARP10/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",28,"BP",0.0612691466083151,0.0238234512097846
"BP","GO:0009144","purine nucleoside triphosphate metabolic process","20/457","261/18805",0.0766283524904215,3.15316448267478,5.52821095526996,6.52433658713911e-06,0.000804823520427803,0.000777033770979575,"ATP5MC2/SIRT6/MLST8/NDUFS6/NDUFB10/GALK1/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/ITPA/ARL2/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",20,"BP",0.0437636761487965,0.0138792874235576
"BP","GO:0046390","ribose phosphate biosynthetic process","16/457","180/18805",0.0888888888888889,3.65767079990275,5.65429095256607,8.65907579474345e-06,0.001031325786036,0.0009957151403901,"ATP5MC2/APRT/NDUFS6/NDUFB10/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",16,"BP",0.0350109409190372,0.00957192236107418
"BP","GO:0008637","apoptotic mitochondrial changes","12/457","107/18805",0.11214953271028,4.61481829894272,5.91792747860333,1.12882683661451e-05,0.00129965596455551,0.00125478014680519,"BCL2L1/BAX/ZNF205/IFI6/SFN/FZD9/CHCHD10/GPX1/RHOT2/BIK/SIVA1/PARL",12,"BP",0.0262582056892779,0.0056899760701941
"BP","GO:0022618","protein-RNA complex assembly","18/457","228/18805",0.0789473684210526,3.24858919728205,5.39111515351434,1.25493776613163e-05,0.00139824356265118,0.00134996361395755,"RPL24/RPS15/SNRPD2/RPS19/FAU/PIH1D1/TXNL4A/ISY1/LUC7L3/LUC7L/LSM4/LSM2/BOP1/RPS28/SF3B5/TARBP2/PRPF31/SNRPB",18,"BP",0.0393873085339169,0.012124434990694
